speed_0,speed_1,speed_2,speed_3,speed_4,speed_5,speed_6,speed_7,speed_8,speed_9,speed_10,speed_11,speed_12,speed_13,speed_14,speed_15,speed_16,speed_17,speed_18,speed_19,speed_20,speed_21,speed_22,speed_23,speed_24,speed_25,speed_26,speed_27,speed_28,speed_29,density_0,density_1,density_2,density_3,density_4,density_5,density_6,density_7,density_8,density_9,density_10,density_11,density_12,density_13,density_14,density_15,density_16,density_17,density_18,density_19,density_20,density_21,density_22,density_23,density_24,density_25,density_26,density_27,density_28,density_29
9.84,30.0,30.0,14.73,9.41,10.75,8.383333333333335,5.66,6.15,1.32,2.9275,0.6575,3.7433333333333336,8.27,4.98,3.0125,4.62,7.52,8.67,5.86,9.05,9.97,10.13,10.51,12.07,9.75,10.17,5.75,6.71,10.51,0.02,0.0,0.0,0.02,0.04,0.02,0.06,0.06,0.04,0.06,0.08,0.08,0.06,0.02,0.02,0.08,0.06,0.02,0.04,0.02,0.02,0.02,0.04,0.02,0.02,0.04,0.04,0.02,0.06,0.02
30.0,8.76,6.805,6.25,7.865,7.57,30.0,5.945,8.81,9.705,10.36,3.0525,1.6975,4.66,6.82,7.56,9.61,10.6,8.31,9.596666666666666,10.79,30.0,8.935,9.6,10.505,8.06,3.3600000000000003,30.0,6.7,9.03,0.0,0.02,0.08,0.04,0.04,0.04,0.0,0.04,0.02,0.04,0.04,0.08,0.08,0.06,0.02,0.04,0.02,0.02,0.02,0.06,0.04,0.0,0.04,0.02,0.04,0.04,0.08,0.0,0.06,0.02
11.06,12.16,30.0,10.22,7.983333333333333,6.74,6.24,7.105,30.0,8.055,10.02,12.62,13.06,10.35,12.21,30.0,10.215,1.7519999999999998,3.79,7.105,9.47,8.995000000000003,9.765,5.836666666666666,5.605,6.623333333333334,6.330000000000001,30.0,10.4,10.97,0.02,0.02,0.0,0.04,0.06,0.04,0.08,0.04,0.0,0.04,0.02,0.02,0.02,0.02,0.02,0.0,0.04,0.1,0.08,0.04,0.02,0.04,0.04,0.06,0.08,0.06,0.06,0.0,0.02,0.02
10.885,9.27,8.879999999999997,7.213333333333334,8.22,12.53,30.0,10.58,7.53,4.746666666666667,3.7075,6.79,7.29,8.96,5.635,6.326666666666667,8.625,8.37,2.026666666666667,4.42,5.236666666666667,30.0,10.1,10.145,9.235,30.0,30.0,13.125,12.9,11.18,0.04,0.04,0.04,0.06,0.04,0.02,0.0,0.02,0.04,0.06,0.08,0.02,0.02,0.02,0.08,0.06,0.04,0.02,0.12,0.02,0.06,0.0,0.02,0.04,0.04,0.0,0.0,0.04,0.02,0.04
9.216666666666667,1.7999999999999998,2.3325,6.135,6.9,30.0,9.99,7.905,8.17,2.66,3.38,6.57,9.23,10.215,8.375,7.605,8.684999999999999,0.484,2.56,5.385,7.93,6.3100000000000005,8.965,8.695,10.02,6.236666666666667,8.135,9.34,30.0,10.57,0.06,0.04,0.08,0.04,0.02,0.0,0.02,0.04,0.04,0.02,0.02,0.06,0.02,0.04,0.04,0.04,0.04,0.1,0.02,0.04,0.02,0.04,0.04,0.04,0.04,0.06,0.04,0.02,0.0,0.02
8.38,6.6400000000000015,8.8,9.96,9.01,6.8100000000000005,9.14,8.62,8.62,30.0,11.725,30.0,11.67,9.1,6.87,6.526666666666666,8.436666666666667,11.04,6.11,7.083333333333332,6.66,7.165,6.8599999999999985,7.51,7.79,9.84,8.83,9.23,6.919999999999999,6.88,0.02,0.04,0.02,0.02,0.04,0.08,0.02,0.06,0.02,0.0,0.04,0.0,0.02,0.02,0.06,0.06,0.06,0.02,0.02,0.06,0.06,0.04,0.06,0.04,0.02,0.04,0.04,0.02,0.06,0.04
4.2775,7.84,8.885,7.78,7.0150000000000015,6.965,8.295,10.63,9.236666666666666,8.64,9.7,7.99,4.9875,0.7033333333333333,5.215,4.62,30.0,9.8,11.0,30.0,8.815,8.955,7.395,30.0,12.52,30.0,6.886666666666668,7.416666666666668,9.545,3.38,0.08,0.02,0.04,0.06,0.04,0.04,0.04,0.02,0.06,0.02,0.02,0.04,0.08,0.12,0.04,0.02,0.0,0.02,0.02,0.0,0.04,0.04,0.04,0.0,0.02,0.0,0.06,0.06,0.04,0.02
9.12,3.0725,6.41,7.21,30.0,10.99,7.22,6.1625,6.32,8.79,30.0,10.645,7.479999999999999,8.54,9.625,6.66,9.06,10.035,10.505,13.06,10.6,11.51,30.0,12.055,9.67,4.66,5.673333333333333,6.005,5.8900000000000015,30.0,0.04,0.08,0.04,0.02,0.0,0.02,0.04,0.08,0.04,0.04,0.0,0.04,0.06,0.02,0.04,0.04,0.04,0.04,0.04,0.02,0.04,0.04,0.0,0.04,0.02,0.06,0.06,0.04,0.06,0.0
4.98,3.76,4.77,9.39,8.72,9.82,3.806666666666666,5.406666666666666,0.638,2.393333333333333,6.11,6.42,4.59,4.69,7.39,10.04,9.82,8.754999999999999,7.325,8.62,12.63,30.0,12.49,5.173333333333333,6.363333333333334,8.295,30.0,10.22,11.48,10.61,0.04,0.08,0.06,0.02,0.02,0.04,0.06,0.06,0.1,0.06,0.02,0.02,0.02,0.04,0.04,0.02,0.02,0.04,0.04,0.02,0.02,0.0,0.02,0.06,0.06,0.04,0.0,0.04,0.02,0.02
9.186666666666666,11.59,11.07,9.99,6.1375,6.36,9.675,12.94,30.0,12.86,11.39,8.675,5.765,8.91,6.41,7.97,8.525,0.82,3.59,5.34,8.52,3.2950000000000004,3.94,6.696666666666666,8.2,11.18,30.0,11.055,11.025,11.23,0.06,0.02,0.02,0.02,0.08,0.02,0.04,0.02,0.0,0.02,0.04,0.04,0.04,0.04,0.04,0.02,0.04,0.12,0.04,0.04,0.02,0.08,0.04,0.06,0.02,0.02,0.0,0.04,0.04,0.02
2.1425,4.925,3.255,6.6933333333333325,6.1400000000000015,9.26,30.0,10.49,5.82,5.4425,8.93,10.66,6.17,7.760000000000002,2.95,2.8975,6.03,8.125,9.79,9.99,9.55,8.91,11.28,7.465,7.373333333333334,10.52,30.0,5.71,9.255,8.95,0.08,0.04,0.04,0.06,0.04,0.02,0.0,0.02,0.04,0.08,0.02,0.02,0.02,0.06,0.06,0.08,0.02,0.04,0.02,0.02,0.02,0.04,0.04,0.04,0.06,0.04,0.0,0.02,0.04,0.02
11.39,10.19,8.33,10.615,10.34,12.92,12.04,5.56,6.1175000000000015,9.83,10.16,30.0,30.0,9.985,9.94,9.505,7.443333333333332,30.0,8.205,8.92,10.5,7.6466666666666665,8.094999999999999,6.57,5.8599999999999985,7.545,6.763333333333333,7.865,8.89,11.64,0.02,0.02,0.06,0.04,0.02,0.02,0.02,0.06,0.08,0.02,0.02,0.0,0.0,0.04,0.04,0.04,0.06,0.0,0.04,0.02,0.02,0.06,0.04,0.04,0.06,0.04,0.06,0.08,0.04,0.04
10.33,9.93,10.07,6.9766666666666675,6.895,9.295,11.03,12.79,9.24,6.324999999999998,8.72,10.905,30.0,8.29,8.504999999999999,5.28,6.259999999999999,9.235,4.8450000000000015,3.1425,5.263333333333334,8.895,30.0,8.62,9.615,9.75,12.31,9.71,7.37,6.88,0.04,0.02,0.02,0.06,0.04,0.04,0.02,0.02,0.04,0.04,0.02,0.04,0.0,0.02,0.04,0.06,0.06,0.04,0.04,0.08,0.06,0.04,0.0,0.02,0.04,0.04,0.02,0.04,0.04,0.06
1.8925,3.795,30.0,7.6,10.14,30.0,15.41,12.54,10.19,10.66,11.17,11.59,8.27,3.864,4.783333333333333,8.28,8.82,8.105,8.405,5.1725,5.44,6.93,7.7,9.215,9.63,30.0,30.0,12.545,30.0,0.6599999999999999,0.08,0.04,0.0,0.02,0.02,0.0,0.02,0.04,0.06,0.02,0.02,0.02,0.04,0.1,0.06,0.02,0.04,0.04,0.04,0.08,0.04,0.06,0.04,0.04,0.02,0.0,0.0,0.04,0.0,0.1
4.71,30.0,11.33,10.03,10.59,1.666,3.8666666666666663,6.135,30.0,9.3,7.399999999999999,10.6,9.71,11.36,10.55,11.15,8.63,11.09,9.65,7.31,1.81,5.365,6.375,6.89,8.02,9.55,11.53,5.633333333333333,0.4666666666666667,3.48,0.04,0.0,0.02,0.02,0.02,0.1,0.06,0.04,0.0,0.02,0.06,0.04,0.02,0.02,0.02,0.04,0.02,0.04,0.02,0.04,0.08,0.04,0.04,0.02,0.02,0.02,0.02,0.06,0.12,0.04
7.96,8.9,8.525,8.97,2.65,4.225,6.45,7.61,1.26,1.004,4.175,5.8,5.9849999999999985,6.93,30.0,8.026666666666666,9.09,10.69,30.0,5.9766666666666675,4.9175,8.025,6.37,8.809999999999997,7.07,7.57,1.22,3.2999999999999994,5.8,6.77,0.04,0.02,0.04,0.02,0.06,0.04,0.02,0.02,0.02,0.1,0.04,0.02,0.04,0.04,0.0,0.06,0.04,0.02,0.0,0.06,0.08,0.04,0.02,0.04,0.02,0.02,0.06,0.06,0.04,0.02
4.737500000000002,8.2,7.736666666666667,10.45,12.89,30.0,10.615,7.465,8.95,30.0,8.82,7.615,2.2,2.38,4.93,8.705,30.0,11.31,11.82,30.0,8.67,5.82,6.925,7.0600000000000005,6.006666666666668,9.44,11.67,11.23,11.005,9.27,0.08,0.02,0.06,0.02,0.02,0.0,0.04,0.04,0.06,0.0,0.06,0.04,0.06,0.08,0.04,0.04,0.0,0.02,0.04,0.0,0.04,0.06,0.04,0.04,0.06,0.04,0.02,0.02,0.04,0.02
7.38,10.83,9.98,12.38,10.94,7.4825,6.54,6.06,9.57,10.35,9.665,10.53,11.68,12.055,6.84,6.803333333333335,5.335,5.31,7.123333333333334,30.0,9.42,11.02,8.84,5.636666666666668,6.4766666666666675,7.5299999999999985,7.765,11.63,10.26,10.905,0.02,0.02,0.02,0.02,0.02,0.08,0.02,0.06,0.04,0.02,0.04,0.04,0.02,0.04,0.04,0.06,0.08,0.06,0.06,0.0,0.02,0.02,0.02,0.06,0.06,0.04,0.04,0.02,0.02,0.04
3.4466666666666668,4.07,3.786666666666666,5.695,7.01,3.395,8.19,9.33,7.69,8.865,11.04,30.0,5.760000000000002,5.7,4.385,5.583333333333332,30.0,30.0,12.29,10.43,11.52,12.85,12.94,10.75,2.9750000000000005,4.1175,4.926666666666667,7.3900000000000015,30.0,11.12,0.06,0.08,0.06,0.04,0.02,0.08,0.02,0.02,0.02,0.04,0.02,0.0,0.06,0.06,0.04,0.06,0.0,0.0,0.02,0.02,0.02,0.02,0.02,0.04,0.08,0.08,0.06,0.04,0.0,0.02
6.85,30.0,10.71,30.0,12.04,7.58,6.1975,8.01,10.86,9.98,5.6000000000000005,8.35,10.42,11.195,8.93,5.9725,5.89,11.41,9.985,10.52,11.19,7.15,30.0,8.540000000000001,3.3080000000000003,6.57,8.74,1.0583333333333331,0.61,4.5600000000000005,0.04,0.0,0.02,0.0,0.04,0.04,0.08,0.02,0.02,0.02,0.06,0.02,0.02,0.04,0.02,0.08,0.02,0.02,0.04,0.02,0.02,0.04,0.0,0.04,0.1,0.02,0.02,0.12,0.08,0.04
11.36,30.0,30.0,15.0,14.91,10.715,3.435,3.71,4.46,6.065,8.655000000000001,5.955,6.745,8.45,3.2025,2.58,3.1133333333333333,5.44,2.63,4.955,5.87,7.12,7.6,8.149999999999999,10.235,9.65,11.025,30.0,7.849999999999999,9.55,0.02,0.0,0.0,0.02,0.02,0.04,0.08,0.04,0.02,0.04,0.04,0.04,0.04,0.02,0.08,0.06,0.06,0.04,0.04,0.08,0.04,0.02,0.02,0.04,0.04,0.04,0.04,0.0,0.06,0.02
9.76,10.18,11.45,4.766666666666667,6.545,7.77,10.46,11.04,12.88,8.7,6.09,4.125,6.5950000000000015,5.260000000000002,4.6125,6.88,30.0,8.875,10.14,10.56,8.65,8.02,10.27,7.425000000000002,8.225,2.3475,7.89,6.705,8.21,30.0,0.02,0.04,0.02,0.06,0.04,0.04,0.02,0.02,0.04,0.02,0.04,0.08,0.04,0.08,0.08,0.02,0.0,0.04,0.04,0.02,0.04,0.04,0.02,0.04,0.04,0.08,0.02,0.04,0.02,0.0
30.0,10.35,12.11,30.0,12.01,10.72,5.826666666666667,7.12,8.445,10.62,30.0,11.625,10.305,10.95,8.66,5.045,5.725,1.4225,2.82,5.23,6.73,8.48,6.5,30.0,6.699999999999998,6.44,6.31,0.23333333333333334,2.4166666666666665,4.005,0.0,0.02,0.02,0.0,0.02,0.02,0.06,0.04,0.04,0.04,0.0,0.04,0.04,0.02,0.04,0.08,0.04,0.08,0.06,0.04,0.02,0.04,0.02,0.0,0.04,0.06,0.06,0.06,0.06,0.04
6.07,6.23,8.37,6.55,4.3625,8.06,8.55,11.52,5.51,6.52,7.6,4.1225000000000005,4.26,8.69,1.66,4.405,6.045,30.0,9.74,10.21,10.175,11.23,30.0,13.08,13.77,30.0,7.066666666666666,3.05,5.333333333333333,1.798,0.04,0.02,0.02,0.02,0.08,0.02,0.02,0.02,0.02,0.04,0.04,0.08,0.02,0.04,0.08,0.04,0.04,0.0,0.02,0.04,0.04,0.02,0.0,0.02,0.02,0.0,0.06,0.08,0.06,0.1
9.1,8.99,11.32,4.28,1.662,6.14,7.43,10.25,10.79,9.965,9.72,30.0,6.225,9.625,8.405000000000001,9.17,9.87,10.420000000000002,6.555,2.3,5.695,7.65,9.48,8.78,13.01,10.16,5.003333333333334,4.2475000000000005,5.125,8.58,0.04,0.04,0.02,0.06,0.1,0.02,0.02,0.02,0.02,0.04,0.04,0.0,0.04,0.04,0.04,0.02,0.04,0.04,0.04,0.08,0.04,0.02,0.02,0.02,0.02,0.02,0.06,0.08,0.04,0.02
9.09,11.73,10.6,11.71,14.83,30.0,30.0,6.916666666666668,8.23,10.8,5.42,4.88,6.62,8.11,9.53,10.06,5.005,0.03875,2.48,5.6850000000000005,6.385,3.4266666666666667,4.6,7.805,30.0,30.0,10.395,10.53,7.613333333333332,7.805,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.06,0.02,0.04,0.04,0.06,0.06,0.02,0.02,0.06,0.04,0.16,0.06,0.04,0.04,0.06,0.02,0.04,0.0,0.0,0.04,0.02,0.06,0.04
2.07,0.3528571428571428,3.525,5.28,30.0,10.49,11.19,13.73,13.7,14.22,30.0,10.655,11.18,3.8866666666666663,4.265,7.84,9.575,9.99,8.65,6.030000000000001,7.6,8.27,6.8133333333333335,6.916666666666668,6.335,5.615,8.940000000000003,9.14,10.56,12.1,0.06,0.14,0.04,0.02,0.0,0.02,0.02,0.02,0.02,0.02,0.0,0.04,0.04,0.06,0.08,0.02,0.04,0.02,0.02,0.06,0.04,0.02,0.06,0.06,0.04,0.04,0.04,0.02,0.02,0.02
6.18,8.67,10.63,6.780000000000001,9.46,30.0,11.49,8.8,10.085,11.99,30.0,6.08,4.286666666666666,4.9125,8.08,8.87,30.0,11.89,7.63,0.5750000000000001,1.6333333333333335,5.54,30.0,8.219999999999999,7.0150000000000015,8.21,11.56,6.236666666666667,6.28,6.1033333333333335,0.04,0.02,0.02,0.06,0.06,0.0,0.02,0.02,0.04,0.02,0.0,0.08,0.06,0.08,0.02,0.02,0.0,0.02,0.02,0.12,0.06,0.04,0.0,0.04,0.04,0.02,0.02,0.06,0.04,0.06
9.79,7.59,4.993333333333333,8.16,11.82,30.0,10.69,11.13,12.44,11.95,9.42,1.4800000000000002,1.64,6.645,6.885,9.98,10.88,30.0,6.7,2.18,1.3659999999999999,6.21,5.31,30.0,3.975,4.875,7.91,8.79,30.0,9.05,0.02,0.06,0.06,0.04,0.02,0.0,0.02,0.02,0.02,0.04,0.04,0.12,0.04,0.04,0.04,0.02,0.02,0.0,0.06,0.08,0.1,0.02,0.02,0.0,0.08,0.04,0.02,0.02,0.0,0.04
6.78,9.5,11.69,11.3,1.45,3.035,7.62,30.0,8.88,10.52,10.06,7.813333333333333,7.93,8.995000000000003,10.715,8.075,5.803333333333334,7.665,7.04,9.75,10.51,6.3450000000000015,4.96,7.24,8.32,9.68,9.09,8.69,7.0,6.5166666666666675,0.02,0.02,0.02,0.04,0.04,0.08,0.02,0.0,0.04,0.02,0.04,0.06,0.04,0.04,0.04,0.04,0.06,0.04,0.04,0.02,0.02,0.04,0.08,0.04,0.02,0.04,0.02,0.02,0.04,0.06
9.35,11.04,11.2,11.07,30.0,9.94,10.365,8.346666666666666,9.3,10.21,9.62,3.0239999999999996,0.27714285714285714,4.35,5.62,8.99,8.46,11.25,30.0,9.055,8.226666666666668,9.36,4.74,6.385,3.233333333333333,5.42,7.65,7.81,10.18,7.33,0.04,0.02,0.02,0.04,0.0,0.02,0.04,0.06,0.04,0.02,0.04,0.1,0.14,0.04,0.02,0.02,0.02,0.02,0.0,0.04,0.06,0.02,0.04,0.04,0.06,0.02,0.02,0.02,0.02,0.04
10.915,10.18,6.5325,8.545,6.73,3.9019999999999997,3.49,7.17,7.205,11.54,9.04,6.246666666666667,8.58,8.63,7.79,10.12,7.7799999999999985,6.1433333333333335,8.545,10.83,30.0,12.75,14.23,12.72,10.25,5.44,5.43,6.79,30.0,10.0,0.04,0.02,0.08,0.04,0.04,0.1,0.04,0.02,0.04,0.02,0.02,0.06,0.04,0.02,0.02,0.02,0.04,0.06,0.04,0.02,0.0,0.02,0.02,0.02,0.02,0.08,0.08,0.04,0.0,0.04
9.33,5.472499999999998,7.3,7.880000000000001,10.38,30.0,3.912500000000001,4.836666666666667,30.0,4.39,6.015,30.0,9.3,9.09,5.7700000000000005,7.05,9.83,1.465,3.34,5.0,8.14,30.0,12.5,30.0,3.47,2.7960000000000003,4.8599999999999985,6.91,30.0,9.170000000000002,0.02,0.08,0.04,0.04,0.02,0.0,0.08,0.06,0.0,0.06,0.04,0.0,0.04,0.04,0.08,0.02,0.04,0.08,0.04,0.04,0.02,0.0,0.02,0.0,0.02,0.1,0.04,0.04,0.0,0.04
7.64,1.29,2.9333333333333336,9.21,30.0,8.83,7.076666666666667,30.0,12.54,12.14,30.0,6.623333333333334,5.919999999999999,8.45,9.15,7.150000000000001,5.295,6.905,7.32,3.6275,5.76,7.46,30.0,11.36,30.0,3.67,3.1525,6.83,7.92,11.72,0.02,0.12,0.06,0.02,0.0,0.02,0.06,0.0,0.02,0.02,0.0,0.06,0.06,0.02,0.02,0.06,0.08,0.04,0.02,0.08,0.04,0.02,0.0,0.04,0.0,0.06,0.08,0.04,0.02,0.02
6.633333333333333,7.58,9.29,7.16,6.126666666666666,4.0675,5.32,8.81,10.18,12.64,6.073333333333332,5.1075,30.0,9.05,5.926666666666668,5.6933333333333325,7.43,10.83,11.55,30.0,10.95,5.963333333333334,5.465,8.16,9.28,30.0,8.66,8.125,2.6933333333333334,4.345,0.06,0.02,0.02,0.04,0.06,0.08,0.02,0.02,0.02,0.02,0.06,0.08,0.0,0.02,0.06,0.06,0.04,0.02,0.02,0.0,0.04,0.06,0.04,0.04,0.04,0.0,0.02,0.04,0.06,0.04
7.01,1.965,3.92,7.355,7.945,8.965,30.0,30.0,6.1324999999999985,7.616666666666667,8.805,30.0,4.11,4.5,7.51,8.14,9.84,10.47,9.293333333333333,30.0,12.7,12.855,11.925,10.18,9.815,11.38,5.986666666666667,0.2933333333333333,5.4,5.26,0.04,0.04,0.04,0.04,0.04,0.04,0.0,0.0,0.08,0.06,0.04,0.0,0.02,0.04,0.04,0.02,0.02,0.02,0.06,0.0,0.02,0.04,0.04,0.04,0.04,0.02,0.06,0.12,0.04,0.04
11.66,10.335,8.71,4.293333333333334,6.08,9.675,7.005000000000001,1.5266666666666666,3.8475,6.67,10.53,30.0,8.33,4.055,3.2466666666666666,4.62,7.4700000000000015,7.44,30.0,10.455,11.704999999999998,9.74,11.125,30.0,13.79,8.899999999999997,7.103333333333333,7.96,9.795,10.75,0.02,0.04,0.04,0.06,0.02,0.04,0.04,0.06,0.08,0.04,0.02,0.0,0.04,0.08,0.06,0.04,0.04,0.02,0.0,0.04,0.04,0.02,0.04,0.0,0.02,0.04,0.06,0.04,0.04,0.02
12.65,30.0,13.72,3.13,4.12,7.03,30.0,10.72,12.27,9.76,10.825,5.803333333333333,1.7033333333333334,4.78,7.08,4.75,3.674,4.716666666666666,5.6400000000000015,1.57,0.4883333333333333,1.245,6.97,7.425000000000002,8.015,8.79,11.4,7.435,9.03,11.495,0.02,0.0,0.02,0.04,0.06,0.04,0.0,0.02,0.02,0.02,0.04,0.06,0.06,0.02,0.02,0.02,0.1,0.06,0.04,0.02,0.12,0.04,0.02,0.04,0.04,0.04,0.02,0.04,0.02,0.04
3.915,5.25,6.84,30.0,8.63,9.41,5.806666666666667,8.475,30.0,11.59,11.77,30.0,7.93,3.5866666666666664,5.826666666666667,6.825,9.83,7.846666666666668,7.646666666666667,30.0,13.05,11.86,10.45,7.7666666666666675,8.79,8.63,9.565,11.105,1.47,0.4383333333333333,0.04,0.04,0.06,0.0,0.02,0.02,0.06,0.04,0.0,0.04,0.02,0.0,0.04,0.06,0.06,0.04,0.02,0.06,0.06,0.0,0.02,0.02,0.02,0.06,0.04,0.02,0.04,0.04,0.04,0.12
30.0,11.89,11.02,9.74,7.243333333333332,4.3075,4.34,9.01,10.07,3.685,6.05,8.18,4.465,2.813333333333333,4.0,4.68,6.98,5.795,30.0,6.26,7.31,8.69,5.345,4.465,5.303333333333334,7.58,6.86,9.62,10.09,10.81,0.0,0.04,0.04,0.04,0.06,0.08,0.02,0.02,0.02,0.08,0.02,0.02,0.04,0.06,0.06,0.06,0.02,0.04,0.0,0.02,0.04,0.02,0.08,0.04,0.06,0.02,0.02,0.02,0.04,0.02
