speed_0,speed_1,speed_2,speed_3,speed_4,speed_5,speed_6,speed_7,speed_8,speed_9,speed_10,speed_11,speed_12,speed_13,speed_14,speed_15,speed_16,speed_17,speed_18,speed_19,speed_20,speed_21,speed_22,speed_23,speed_24,speed_25,speed_26,speed_27,speed_28,speed_29,density_0,density_1,density_2,density_3,density_4,density_5,density_6,density_7,density_8,density_9,density_10,density_11,density_12,density_13,density_14,density_15,density_16,density_17,density_18,density_19,density_20,density_21,density_22,density_23,density_24,density_25,density_26,density_27,density_28,density_29
9.49,30.0,9.91,9.39,10.105,1.9733333333333332,2.9725,6.54,7.05,6.9,0.21800000000000005,1.3475,4.63,6.915,1.5875,1.11,4.49,7.045,5.74,5.1675,7.53,7.123333333333334,7.725,7.545,1.4383333333333337,5.93,7.31,2.83,5.136666666666667,8.29,0.02,0.0,0.04,0.04,0.04,0.12,0.08,0.02,0.02,0.04,0.1,0.08,0.02,0.04,0.08,0.08,0.04,0.04,0.04,0.08,0.02,0.06,0.04,0.04,0.12,0.02,0.04,0.06,0.06,0.02
8.590000000000002,8.13,8.33,3.56,4.755,8.86,8.376666666666667,7.54,6.1400000000000015,4.4,6.075,8.545,6.5150000000000015,6.03,2.3833333333333333,6.14,0.5299999999999999,3.39,1.8,4.605,6.41,10.76,9.34,8.575,5.065,0.38166666666666665,4.315,8.09,7.979999999999999,30.0,0.06,0.04,0.04,0.1,0.04,0.02,0.06,0.04,0.06,0.08,0.04,0.04,0.04,0.06,0.06,0.04,0.12,0.04,0.06,0.04,0.02,0.02,0.02,0.04,0.08,0.12,0.04,0.02,0.06,0.0
5.7200000000000015,9.335,7.38,11.36,10.41,0.64,0.7916666666666666,2.73,6.34,6.84,5.566666666666666,4.44,1.2133333333333334,2.54,4.5600000000000005,7.49,30.0,11.34,12.35,5.25,0.9466666666666668,2.5825,2.0580000000000003,3.83,7.01,1.544,3.3200000000000003,6.45,9.49,4.755,0.04,0.04,0.02,0.02,0.02,0.12,0.12,0.02,0.04,0.02,0.06,0.06,0.12,0.06,0.04,0.04,0.0,0.02,0.02,0.02,0.12,0.08,0.1,0.02,0.02,0.1,0.08,0.02,0.02,0.04
8.78,10.73,30.0,7.276666666666667,4.0325,7.076666666666667,8.19,7.716666666666668,7.5299999999999985,7.525,6.873333333333334,6.289999999999999,4.4,5.42,7.0,30.0,9.38,0.4333333333333333,0.7200000000000001,3.62,2.87,2.825,6.75,8.86,7.1066666666666665,0.7766666666666665,5.6,7.41,7.935,3.1775,0.02,0.02,0.0,0.06,0.08,0.06,0.02,0.06,0.04,0.04,0.06,0.06,0.08,0.02,0.06,0.0,0.02,0.12,0.06,0.06,0.08,0.08,0.02,0.02,0.06,0.12,0.02,0.04,0.04,0.08
8.44,4.895,4.605,30.0,11.17,9.74,3.696,3.525,2.6166666666666667,6.8,2.3925,3.3150000000000004,7.1850000000000005,2.3433333333333333,3.1175,5.98,6.695,6.586666666666666,6.55,8.600000000000001,6.43,3.9325,5.83,7.83,7.75,1.665,3.3633333333333333,0.4966666666666666,3.1,4.13,0.02,0.04,0.08,0.0,0.02,0.02,0.1,0.08,0.06,0.04,0.08,0.04,0.04,0.06,0.08,0.02,0.04,0.06,0.02,0.04,0.06,0.08,0.02,0.02,0.02,0.08,0.06,0.12,0.06,0.04
12.32,11.14,8.07,7.72,8.195,10.65,6.3,0.25166666666666665,2.35,6.035,5.655,9.74,9.49,5.61,2.395,0.12,2.276666666666667,5.8500000000000005,5.405,5.82,0.674,3.84,1.86,3.6166666666666663,6.555,1.3675000000000002,3.65,7.25,8.040000000000001,9.9,0.02,0.02,0.06,0.04,0.04,0.02,0.06,0.12,0.04,0.04,0.04,0.02,0.04,0.02,0.08,0.16,0.06,0.06,0.04,0.02,0.1,0.06,0.04,0.06,0.04,0.08,0.04,0.02,0.04,0.02
3.5850000000000004,0.3375,4.62,3.883333333333333,2.99,1.45,6.32,9.12,5.62,7.17,5.625,6.56,5.153333333333333,2.29,2.74,5.215,8.87,6.74,6.1099999999999985,8.780000000000001,3.7366666666666655,1.432,2.525,8.56,8.42,9.0,12.9,10.01,3.26,4.653333333333333,0.08,0.08,0.06,0.06,0.08,0.08,0.02,0.02,0.04,0.02,0.08,0.04,0.06,0.06,0.06,0.04,0.02,0.04,0.06,0.04,0.06,0.1,0.04,0.02,0.02,0.02,0.02,0.02,0.1,0.06
4.49,0.308,3.555,4.387499999999998,8.07,2.13,0.575,2.465,4.7,8.219999999999999,30.0,10.01,9.615,3.6775,5.4700000000000015,5.09,7.77,4.773333333333333,4.25,4.3660000000000005,5.173333333333333,6.08,9.82,30.0,13.25,7.816666666666667,2.99,5.335,2.513333333333333,1.55,0.02,0.1,0.04,0.08,0.02,0.1,0.12,0.04,0.02,0.04,0.0,0.02,0.04,0.08,0.04,0.04,0.02,0.06,0.06,0.1,0.06,0.02,0.02,0.0,0.02,0.06,0.1,0.04,0.06,0.08
2.34,5.746666666666667,7.21,9.21,5.3775,5.85,5.69,4.2475000000000005,30.0,5.0,0.4075,1.6224999999999998,2.935,6.18,9.2,9.625,11.78,9.95,8.05,3.2175,4.165,4.59,8.6,8.030000000000001,0.482,2.6933333333333334,0.0,1.355,2.6833333333333336,4.8,0.08,0.06,0.02,0.04,0.08,0.04,0.04,0.08,0.0,0.04,0.16,0.08,0.04,0.02,0.02,0.04,0.02,0.02,0.06,0.08,0.04,0.04,0.02,0.04,0.1,0.06,0.02,0.08,0.06,0.02
11.02,9.36,2.3275,4.165,1.3550000000000002,2.873333333333333,0.72,2.6575,4.48,0.7875,3.4166666666666665,5.36,9.07,9.383333333333333,7.67,5.663333333333334,8.0,6.865,6.94,5.48,3.6800000000000006,4.26,6.29,7.24,4.785,6.2700000000000005,7.22,8.98,6.34,7.746666666666666,0.02,0.02,0.08,0.04,0.08,0.06,0.1,0.08,0.04,0.08,0.06,0.04,0.02,0.06,0.02,0.06,0.02,0.04,0.04,0.08,0.08,0.06,0.04,0.02,0.04,0.06,0.02,0.02,0.06,0.06
0.77,2.59,5.053333333333334,6.18,7.18,5.486666666666667,5.2700000000000005,3.6,1.1333333333333335,3.57,6.13,5.46,5.82,7.4700000000000015,8.605,8.003333333333334,3.5120000000000005,4.145,6.59,7.075,10.38,10.59,11.16,5.3966666666666665,0.28,4.116666666666666,30.0,5.78,4.713333333333334,5.98,0.1,0.08,0.06,0.02,0.02,0.06,0.06,0.06,0.12,0.02,0.02,0.02,0.06,0.04,0.04,0.06,0.1,0.08,0.02,0.04,0.02,0.02,0.02,0.06,0.12,0.06,0.0,0.02,0.06,0.04
7.51,9.32,10.39,9.09,3.274,3.0,5.885,9.29,8.81,0.6314285714285715,1.99,3.96,3.9566666666666666,3.2750000000000004,4.61,8.21,7.21,30.0,6.52,5.566666666666666,3.7,4.96,30.0,30.0,0.4783333333333333,1.32,3.4766666666666666,30.0,4.039999999999999,6.505,0.04,0.02,0.02,0.04,0.1,0.08,0.04,0.02,0.02,0.14,0.06,0.04,0.06,0.08,0.02,0.02,0.04,0.0,0.06,0.06,0.06,0.06,0.0,0.0,0.12,0.12,0.06,0.0,0.08,0.04
6.47,30.0,2.473333333333333,1.215,5.02,6.58,30.0,5.8,6.42,2.3075,5.59,2.362,0.535,3.115,5.7333333333333325,4.835,1.9575,4.335,7.56,7.655,5.9350000000000005,5.176666666666667,8.875,8.97,10.61,9.083333333333334,8.92,9.11,1.475,1.0733333333333333,0.02,0.0,0.06,0.08,0.04,0.02,0.0,0.06,0.04,0.08,0.02,0.1,0.12,0.04,0.06,0.04,0.08,0.04,0.04,0.04,0.04,0.06,0.04,0.02,0.04,0.06,0.02,0.04,0.08,0.12
7.42,9.73,4.489999999999998,3.266666666666667,3.7,5.17,30.0,7.155,2.072,2.84,4.090000000000002,5.67,8.88,1.5,2.9033333333333338,4.593333333333334,30.0,7.565,4.875,3.0075,4.423333333333333,4.22,2.526,1.8159999999999998,3.8533333333333335,30.0,0.26333333333333336,3.1533333333333338,5.406666666666666,5.97,0.04,0.02,0.04,0.06,0.06,0.04,0.0,0.04,0.1,0.02,0.1,0.02,0.02,0.02,0.06,0.06,0.0,0.04,0.08,0.08,0.06,0.02,0.1,0.1,0.06,0.0,0.12,0.06,0.06,0.02
6.72,3.9125,0.215,2.1875,5.96,5.5,4.035,8.41,30.0,30.0,8.04,8.4,8.173333333333334,0.3700000000000001,0.7171428571428571,4.385,4.99,6.6,8.76,10.08,6.4,8.46,8.665,10.04,10.74,8.69,1.0166666666666668,2.1300000000000003,4.16,6.915,0.04,0.08,0.16,0.08,0.02,0.02,0.04,0.02,0.0,0.0,0.06,0.02,0.06,0.12,0.14,0.04,0.02,0.04,0.02,0.02,0.06,0.02,0.04,0.06,0.02,0.06,0.12,0.06,0.02,0.04
2.61,7.96,7.55,6.066666666666666,8.01,7.78,30.0,10.21,2.225,3.3633333333333333,3.4466666666666668,0.0,0.4071428571428571,2.49,3.72,5.49,7.54,30.0,6.6000000000000005,5.8566666666666665,5.5233333333333325,7.010000000000002,1.75,1.02,3.95,3.832500000000001,7.5,6.07,5.233333333333333,1.873333333333333,0.06,0.02,0.04,0.06,0.04,0.02,0.0,0.04,0.08,0.06,0.06,0.02,0.14,0.06,0.04,0.04,0.02,0.0,0.06,0.06,0.06,0.06,0.06,0.1,0.02,0.08,0.04,0.04,0.06,0.06
4.495,6.46,4.09,0.2871428571428571,3.005,7.35,4.7675,4.54,30.0,9.855,0.4933333333333334,0.7883333333333334,3.27,4.726666666666667,30.0,7.1066666666666665,30.0,5.5299999999999985,3.725,5.346666666666667,2.583333333333333,0.518,4.406666666666666,6.16,8.06,30.0,10.49,5.835,7.455,4.525,0.08,0.04,0.04,0.14,0.04,0.02,0.08,0.06,0.0,0.04,0.06,0.12,0.06,0.06,0.0,0.06,0.0,0.04,0.08,0.06,0.06,0.1,0.06,0.02,0.02,0.0,0.04,0.04,0.04,0.04
0.922,3.186666666666667,30.0,7.97,7.105,3.075,5.2650000000000015,5.225,6.9049999999999985,6.7,8.235,8.115,7.3,7.71,9.05,10.14,6.096666666666668,4.465,6.28,30.0,9.13,6.54,2.022,3.31,5.4,3.2825,3.51,6.02,5.9766666666666675,6.305,0.1,0.06,0.0,0.02,0.04,0.08,0.04,0.08,0.04,0.06,0.04,0.04,0.02,0.04,0.06,0.02,0.06,0.08,0.04,0.0,0.04,0.06,0.1,0.06,0.04,0.08,0.04,0.04,0.06,0.04
3.8366666666666656,5.81,2.9433333333333334,2.8550000000000004,5.67,1.7759999999999998,2.1633333333333336,2.04,2.905,5.51,7.22,30.0,30.0,8.71,9.34,5.235,1.045,3.66,7.13,1.835,1.8240000000000005,5.7,6.64,8.58,4.206666666666667,6.530000000000001,8.28,10.06,7.843333333333334,4.4925,0.06,0.02,0.06,0.08,0.02,0.1,0.06,0.06,0.08,0.04,0.04,0.0,0.0,0.02,0.02,0.08,0.12,0.06,0.02,0.08,0.1,0.02,0.04,0.02,0.06,0.06,0.02,0.02,0.06,0.08
7.2650000000000015,7.15,6.0,5.093333333333334,7.175000000000002,0.6980000000000001,4.47,6.3599999999999985,6.83,9.425,9.98,9.01,6.04,6.865,8.435,6.76,0.4266666666666667,2.93,1.675,2.62,4.843333333333334,6.465,0.6639999999999999,1.77,4.195,5.3,2.4,6.06,6.583333333333332,7.91,0.04,0.06,0.04,0.06,0.04,0.1,0.04,0.04,0.02,0.04,0.02,0.02,0.04,0.04,0.04,0.04,0.12,0.04,0.08,0.06,0.06,0.04,0.1,0.08,0.04,0.02,0.08,0.02,0.06,0.02
1.2775,4.5,5.385,1.6833333333333336,3.273333333333333,5.38,7.42,1.77,5.673333333333333,7.84,9.53,10.64,9.063333333333333,30.0,2.13,4.255000000000001,9.2,5.81,0.8157142857142858,1.6866666666666663,4.865,4.99,7.399999999999999,5.68,7.34,0.5516666666666666,1.5225,4.93,4.795,1.525,0.08,0.06,0.04,0.06,0.06,0.02,0.04,0.08,0.06,0.02,0.02,0.02,0.06,0.0,0.12,0.04,0.02,0.02,0.14,0.06,0.04,0.04,0.04,0.02,0.02,0.12,0.08,0.04,0.04,0.04
5.66,6.26,6.725,8.75,5.485,0.4233333333333333,2.92,5.29,5.016666666666667,8.82,8.59,4.133333333333334,1.33,5.056666666666667,4.673333333333333,6.39,5.85,4.61,9.02,10.31,6.93,5.2,3.4775,0.7174999999999999,4.3100000000000005,3.3025,6.67,7.91,6.103333333333333,3.96,0.02,0.04,0.04,0.02,0.08,0.12,0.06,0.04,0.06,0.02,0.02,0.06,0.08,0.06,0.06,0.02,0.04,0.06,0.02,0.02,0.04,0.08,0.08,0.08,0.04,0.08,0.04,0.02,0.06,0.04
1.01,4.65,3.606666666666667,3.1566666666666667,5.755000000000001,30.0,6.85,6.455,10.17,9.43,12.32,8.635,0.09428571428571428,1.0775,3.45,5.69,9.43,5.400000000000001,2.835,1.0979999999999999,2.585,30.0,7.69,5.0,5.583333333333332,0.8960000000000001,3.795,6.27,7.47,4.41,0.12,0.02,0.06,0.06,0.04,0.0,0.04,0.04,0.02,0.04,0.02,0.04,0.14,0.08,0.04,0.04,0.02,0.06,0.08,0.1,0.08,0.0,0.04,0.02,0.06,0.1,0.04,0.02,0.04,0.04
4.166666666666667,4.816666666666666,5.663333333333332,8.754999999999999,3.92,5.913333333333334,6.4849999999999985,2.9425000000000003,6.09,4.755,4.15,5.635,1.244,2.6766666666666663,5.51,6.48,8.54,7.966666666666666,9.75,0.1625,0.5266666666666667,3.7000000000000006,7.15,7.15,8.0,6.82,6.02,5.905,9.065,3.34,0.06,0.06,0.06,0.04,0.04,0.06,0.04,0.08,0.02,0.04,0.06,0.04,0.1,0.06,0.02,0.02,0.02,0.06,0.02,0.08,0.12,0.06,0.02,0.02,0.04,0.06,0.06,0.04,0.04,0.06
30.0,9.785,8.195,3.938,4.92,8.08,7.69,5.4375,6.89,8.504999999999999,8.07,8.345,5.5175,5.87,3.272,1.53,1.0325,2.8975,5.46,6.3900000000000015,7.275,4.0680000000000005,5.09,6.875,6.88,1.6133333333333333,2.024,4.125,6.695,7.42,0.0,0.04,0.04,0.1,0.04,0.04,0.02,0.08,0.04,0.04,0.02,0.04,0.08,0.04,0.1,0.06,0.08,0.08,0.02,0.04,0.04,0.1,0.04,0.04,0.02,0.06,0.1,0.04,0.04,0.02
2.873333333333333,6.0299999999999985,3.72,7.74,9.33,0.205,2.9375,5.34,7.93,2.995,2.15,4.3133333333333335,3.6533333333333338,6.225,30.0,30.0,7.926666666666666,6.619999999999999,1.785,1.8075,4.02,6.66,8.32,9.14,6.585,0.39166666666666666,4.185,5.575,4.2875,1.9325,0.06,0.04,0.08,0.02,0.02,0.04,0.08,0.02,0.02,0.08,0.08,0.06,0.06,0.04,0.0,0.0,0.06,0.04,0.08,0.08,0.06,0.02,0.02,0.04,0.04,0.12,0.04,0.04,0.08,0.08
5.725,6.24,7.196666666666666,8.17,10.69,30.0,10.49,8.780000000000001,6.6099999999999985,6.710000000000001,8.74,2.8025,0.5957142857142858,4.06,6.545,5.67,3.575,4.38,6.656666666666666,5.34,6.543333333333332,4.8566666666666665,6.3133333333333335,30.0,8.075,0.3114285714285714,0.77,3.685,4.23,4.465,0.04,0.02,0.06,0.02,0.02,0.0,0.02,0.04,0.06,0.06,0.02,0.08,0.14,0.04,0.04,0.02,0.08,0.04,0.06,0.04,0.06,0.06,0.06,0.0,0.04,0.14,0.12,0.04,0.04,0.04
6.365,3.59,4.57,2.54,5.03,6.385,3.603333333333333,4.3,7.545,4.4475,6.82,9.47,9.255,3.162,5.006666666666667,9.085,30.0,10.14,5.453333333333332,2.9716666666666662,2.66,4.615,5.5600000000000005,6.816666666666666,9.11,9.87,2.1566666666666667,1.1183333333333334,3.266666666666666,2.86,0.04,0.02,0.04,0.08,0.04,0.04,0.06,0.02,0.04,0.08,0.04,0.02,0.04,0.1,0.06,0.04,0.0,0.02,0.06,0.12,0.06,0.04,0.04,0.06,0.02,0.02,0.06,0.12,0.06,0.06
7.83,30.0,4.95,7.36,8.41,2.583333333333333,5.93,7.02,1.1216666666666668,3.135,1.82,2.8150000000000004,5.796666666666668,7.78,7.57,3.11,1.5079999999999998,4.25,4.65,3.415,1.094,3.9266666666666654,8.71,10.46,30.0,7.38,3.4675,5.44,1.016,3.25,0.04,0.0,0.08,0.02,0.02,0.06,0.04,0.04,0.12,0.04,0.08,0.04,0.06,0.02,0.04,0.06,0.1,0.02,0.04,0.08,0.1,0.06,0.02,0.02,0.0,0.04,0.08,0.04,0.1,0.04
7.105,11.65,9.3,5.79,6.800000000000002,6.636666666666668,6.4766666666666675,7.593333333333334,9.58,10.38,6.22,6.71,4.43,0.2757142857142857,3.28,6.83,5.82,0.895,3.84,6.18,0.562,1.9475,2.975,30.0,7.36,2.434,1.9375,3.79,7.37,5.17,0.04,0.02,0.02,0.04,0.04,0.06,0.06,0.06,0.02,0.02,0.04,0.04,0.04,0.14,0.04,0.02,0.04,0.12,0.06,0.02,0.1,0.08,0.04,0.0,0.02,0.1,0.08,0.04,0.04,0.06
8.524999999999999,6.695,1.76,2.65,5.133333333333333,30.0,0.382,2.2375000000000003,4.273333333333333,2.87,3.5250000000000004,8.37,2.585,1.923333333333333,5.026666666666666,1.014,5.39,30.0,8.01,9.53,0.69,4.346666666666667,7.855,7.2200000000000015,5.785,2.46,4.36,1.285,2.68,6.54,0.04,0.04,0.08,0.08,0.06,0.0,0.1,0.08,0.06,0.04,0.04,0.02,0.04,0.06,0.06,0.1,0.04,0.0,0.02,0.02,0.06,0.06,0.04,0.04,0.04,0.1,0.04,0.08,0.04,0.02
4.762499999999998,5.5233333333333325,3.87,5.093333333333334,3.88,5.9766666666666675,30.0,9.15,8.65,6.286666666666666,7.2650000000000015,6.010000000000002,8.835,8.895,7.546666666666668,9.07,10.465,8.75,4.726666666666667,6.05,6.78,7.65,9.32,6.723333333333334,4.136000000000001,1.8175,3.42,6.48,30.0,8.943333333333333,0.08,0.06,0.08,0.06,0.06,0.06,0.0,0.04,0.04,0.06,0.04,0.06,0.04,0.04,0.06,0.02,0.04,0.04,0.06,0.04,0.06,0.04,0.02,0.06,0.1,0.08,0.08,0.02,0.0,0.06
4.876666666666667,2.2525,3.3525,3.693333333333333,4.286666666666667,5.413333333333332,30.0,30.0,10.48,6.9,2.958,2.4425,5.226666666666667,5.94,5.050000000000002,4.73,2.1733333333333333,3.2266666666666666,4.74,8.18,8.205,5.7333333333333325,3.3325,1.7125,1.48,1.84,5.48,8.89,30.0,6.88,0.06,0.08,0.08,0.06,0.06,0.06,0.0,0.0,0.02,0.04,0.1,0.08,0.06,0.04,0.04,0.06,0.06,0.06,0.04,0.02,0.04,0.06,0.08,0.08,0.04,0.1,0.02,0.02,0.0,0.04
10.88,11.095,10.555,10.44,0.68,0.7133333333333334,3.883333333333333,5.9849999999999985,30.0,6.965,1.3833333333333335,1.5260000000000002,3.205,5.27,7.865,30.0,0.8628571428571429,2.86,5.82,6.38,5.546666666666668,4.616666666666666,2.9225,4.776666666666666,5.76,8.79,3.16,5.213333333333334,8.205,6.97,0.02,0.04,0.04,0.02,0.12,0.12,0.06,0.04,0.0,0.04,0.06,0.1,0.08,0.02,0.04,0.0,0.14,0.04,0.04,0.02,0.06,0.06,0.08,0.06,0.04,0.02,0.02,0.06,0.04,0.02
4.645,8.22,8.53,7.93,3.3520000000000003,1.0825,6.34,6.5233333333333325,30.0,9.42,10.66,7.0299999999999985,6.546666666666668,6.853333333333333,6.57,10.31,10.6,10.57,5.1975,2.2433333333333336,1.506,5.550000000000002,4.93,4.090000000000002,6.1400000000000015,4.58,6.8100000000000005,6.91,0.416,1.1059999999999999,0.04,0.02,0.02,0.04,0.1,0.08,0.02,0.06,0.0,0.02,0.02,0.04,0.06,0.06,0.02,0.02,0.02,0.04,0.08,0.12,0.1,0.04,0.04,0.06,0.04,0.08,0.04,0.02,0.1,0.1
