speed_0,speed_1,speed_2,speed_3,speed_4,speed_5,speed_6,speed_7,speed_8,speed_9,speed_10,speed_11,speed_12,speed_13,speed_14,speed_15,speed_16,speed_17,speed_18,speed_19,speed_20,speed_21,speed_22,speed_23,speed_24,speed_25,speed_26,speed_27,speed_28,speed_29,density_0,density_1,density_2,density_3,density_4,density_5,density_6,density_7,density_8,density_9,density_10,density_11,density_12,density_13,density_14,density_15,density_16,density_17,density_18,density_19,density_20,density_21,density_22,density_23,density_24,density_25,density_26,density_27,density_28,density_29
11.31,11.94,30.0,9.205,11.1,10.0,9.28,9.75,4.84,7.785,8.305,8.87,10.56,6.13,8.3,8.02,6.472499999999998,9.86,9.11,8.133333333333333,9.9,7.935,9.75,4.4,3.3000000000000003,7.35,7.67,11.33,11.38,30.0,0.02,0.04,0.0,0.04,0.02,0.04,0.06,0.02,0.04,0.04,0.04,0.02,0.04,0.02,0.04,0.02,0.08,0.02,0.04,0.06,0.02,0.04,0.02,0.06,0.06,0.04,0.02,0.02,0.02,0.0
8.47,30.0,12.71,10.15,3.4433333333333334,6.3,5.8599999999999985,8.71,30.0,6.1099999999999985,6.1400000000000015,8.66,10.99,10.465,0.6766666666666667,3.223333333333333,4.925,7.62,30.0,6.58,4.2,5.62,6.76,10.58,30.0,9.29,30.0,11.32,8.665,4.783333333333333,0.04,0.0,0.02,0.04,0.06,0.08,0.04,0.02,0.0,0.08,0.04,0.02,0.02,0.04,0.06,0.06,0.04,0.02,0.0,0.04,0.04,0.04,0.02,0.02,0.0,0.04,0.0,0.02,0.04,0.06
11.75,12.97,10.725,7.56,7.826666666666665,9.59,30.0,4.489999999999998,8.205,8.35,11.71,9.81,11.74,30.0,11.76,3.0700000000000003,4.196666666666666,5.95,8.28,9.75,12.055,30.0,10.54,10.9,12.74,3.543333333333333,3.276666666666667,6.556666666666667,7.6400000000000015,9.74,0.02,0.02,0.04,0.06,0.06,0.04,0.0,0.06,0.04,0.02,0.02,0.02,0.04,0.0,0.02,0.04,0.06,0.02,0.06,0.02,0.04,0.0,0.02,0.02,0.02,0.06,0.06,0.06,0.04,0.02
11.48,10.89,9.67,9.86,10.67,9.395,7.37,7.080000000000001,8.213333333333333,7.32,4.11,6.573333333333332,7.81,9.59,8.795,9.065,8.98,7.763333333333333,9.84,5.436666666666667,8.83,8.76,7.713333333333334,8.53,11.53,30.0,10.39,11.665,30.0,10.45,0.02,0.02,0.02,0.04,0.04,0.04,0.02,0.06,0.06,0.02,0.04,0.06,0.02,0.04,0.04,0.04,0.02,0.06,0.04,0.06,0.02,0.02,0.06,0.02,0.02,0.0,0.02,0.04,0.0,0.04
13.5,30.0,30.0,11.06,11.265,10.54,12.15,12.05,10.99,0.98,0.39166666666666666,2.983333333333333,3.8175,4.996666666666666,6.14,3.93,6.119999999999999,10.46,9.27,5.44,6.88,8.0,30.0,30.0,9.14,5.415,6.58,7.705,12.52,13.46,0.02,0.0,0.0,0.02,0.04,0.02,0.04,0.04,0.02,0.02,0.12,0.06,0.08,0.06,0.04,0.04,0.04,0.02,0.04,0.06,0.02,0.02,0.0,0.0,0.02,0.04,0.04,0.04,0.02,0.02
6.395,9.38,12.01,2.62,1.876666666666667,3.845,7.23,9.18,30.0,30.0,9.73,9.545,30.0,13.59,12.81,11.07,11.015,10.9,12.28,9.356666666666667,6.453333333333332,6.286666666666666,11.41,10.79,10.14,6.710000000000001,7.7,9.97,30.0,6.986666666666667,0.04,0.02,0.02,0.08,0.06,0.04,0.02,0.04,0.0,0.0,0.04,0.04,0.0,0.02,0.02,0.04,0.04,0.04,0.02,0.06,0.06,0.06,0.02,0.02,0.02,0.06,0.04,0.02,0.0,0.06
30.0,8.985,4.2425,6.1,11.21,8.48,5.246666666666667,8.89,4.843333333333333,4.4725,6.49,8.06,6.5,7.18,11.88,12.8,12.21,11.64,30.0,30.0,6.46,6.4766666666666675,8.61,9.85,9.15,7.814999999999999,4.34,7.915,8.82,11.43,0.0,0.04,0.08,0.02,0.02,0.04,0.06,0.02,0.06,0.08,0.04,0.02,0.02,0.04,0.02,0.02,0.02,0.02,0.0,0.0,0.06,0.06,0.02,0.02,0.02,0.04,0.08,0.04,0.02,0.02
10.1,8.445,9.99,2.2033333333333336,4.5150000000000015,6.675,30.0,9.65,6.4,7.869999999999999,10.37,30.0,10.55,10.555,6.585,4.8975,8.68,8.51,30.0,10.28,3.2725,5.173333333333333,8.255,8.21,8.059999999999999,9.75,11.06,11.79,30.0,30.0,0.04,0.04,0.04,0.06,0.04,0.04,0.0,0.04,0.04,0.04,0.04,0.0,0.02,0.04,0.04,0.08,0.02,0.02,0.0,0.02,0.08,0.06,0.04,0.02,0.04,0.06,0.02,0.02,0.0,0.0
6.23,6.69,8.844999999999997,9.99,9.155,10.55,13.19,12.31,11.12,9.59,9.38,9.34,11.45,12.06,30.0,14.03,30.0,10.02,0.06714285714285714,1.7466666666666668,6.33,7.94,7.05,8.02,5.97,6.79,8.21,9.24,10.13,10.62,0.02,0.06,0.04,0.02,0.04,0.02,0.02,0.02,0.04,0.02,0.04,0.04,0.02,0.04,0.0,0.02,0.0,0.02,0.14,0.06,0.04,0.02,0.02,0.04,0.04,0.04,0.04,0.04,0.02,0.02
9.54,9.51,13.96,30.0,13.36,13.97,30.0,10.105,6.9849999999999985,9.36,8.59,8.205,3.94,5.725,8.64,7.633333333333333,10.55,9.73,30.0,4.6275,2.705,4.36,8.255,6.505,10.03,11.75,30.0,1.732,3.4450000000000003,7.43,0.02,0.02,0.02,0.0,0.02,0.02,0.0,0.04,0.04,0.04,0.04,0.04,0.06,0.04,0.02,0.06,0.02,0.02,0.0,0.08,0.08,0.02,0.04,0.04,0.02,0.02,0.0,0.1,0.04,0.04
9.9,30.0,3.405,3.5025000000000004,0.86,5.05,8.77,8.04,9.43,30.0,7.83,10.055,4.253333333333334,4.535,7.045,8.8,30.0,10.67,9.4,10.235,7.08,7.115,3.04,5.49,7.91,7.48,5.695,8.41,30.0,12.5,0.02,0.0,0.04,0.08,0.12,0.04,0.02,0.02,0.02,0.0,0.02,0.04,0.06,0.04,0.04,0.04,0.0,0.04,0.02,0.04,0.04,0.04,0.02,0.04,0.04,0.02,0.04,0.04,0.0,0.02
9.97,9.975,10.785,30.0,10.725,8.125,2.4933333333333336,4.24,6.34,6.836666666666668,7.09,11.76,9.7,9.686666666666667,30.0,9.76,7.805,10.065,11.81,8.0,5.3175,7.223333333333333,9.38,6.736666666666667,6.3100000000000005,8.39,11.07,11.03,30.0,30.0,0.04,0.04,0.04,0.0,0.04,0.04,0.06,0.04,0.02,0.06,0.02,0.02,0.02,0.06,0.0,0.02,0.04,0.04,0.02,0.04,0.08,0.06,0.02,0.06,0.04,0.04,0.02,0.02,0.0,0.0
5.29,7.84,8.97,12.32,12.13,13.02,10.36,0.5642857142857143,2.31,6.88,6.4049999999999985,30.0,8.11,8.3,8.72,11.49,30.0,7.215,9.075,11.2,10.08,5.89,7.36,8.68,6.07,7.496666666666667,8.99,9.71,10.58,6.24,0.06,0.04,0.02,0.02,0.04,0.02,0.02,0.14,0.06,0.02,0.04,0.0,0.04,0.02,0.02,0.02,0.0,0.04,0.04,0.02,0.02,0.06,0.02,0.02,0.04,0.06,0.04,0.02,0.02,0.02
10.05,30.0,11.64,11.75,10.73,7.8900000000000015,11.19,10.37,7.7266666666666675,4.175,6.41,9.17,6.88,6.613333333333332,8.07,11.04,9.36,8.774999999999999,11.07,30.0,30.0,6.2425,4.9625,9.49,10.31,30.0,11.28,10.585,6.793333333333334,5.7650000000000015,0.04,0.0,0.02,0.02,0.02,0.04,0.02,0.04,0.06,0.08,0.04,0.02,0.02,0.06,0.04,0.02,0.02,0.04,0.04,0.0,0.0,0.08,0.08,0.02,0.02,0.0,0.02,0.04,0.06,0.04
9.19,10.39,9.27,9.7,11.28,11.31,11.09,3.515000000000001,4.546666666666667,6.4849999999999985,7.6,8.93,9.515,9.705,10.28,8.765,9.51,9.543333333333337,7.6033333333333335,6.76,9.975,30.0,9.783333333333333,10.36,11.82,10.95,10.56,30.0,13.82,9.11,0.04,0.04,0.04,0.02,0.02,0.02,0.02,0.08,0.06,0.04,0.04,0.02,0.04,0.04,0.02,0.04,0.02,0.06,0.06,0.02,0.04,0.0,0.06,0.02,0.02,0.04,0.04,0.0,0.02,0.02
7.79,7.77,6.244999999999999,7.675000000000002,10.03,30.0,11.71,11.26,10.27,10.87,8.845,11.27,11.8,10.56,12.58,12.77,11.71,8.965,9.27,3.4425,1.3275,3.695,6.35,6.84,3.715,4.803333333333333,5.074999999999998,3.95,3.7,7.15,0.04,0.02,0.04,0.04,0.02,0.0,0.02,0.02,0.02,0.02,0.04,0.04,0.02,0.02,0.02,0.02,0.02,0.04,0.02,0.08,0.08,0.04,0.02,0.04,0.04,0.06,0.04,0.02,0.08,0.02
30.0,12.39,12.71,12.69,9.813333333333334,9.345,7.973333333333333,7.45,8.83,10.54,11.03,11.31,9.85,13.015,13.28,30.0,8.52,2.62,3.036666666666666,5.92,7.21,30.0,30.0,11.26,10.87,9.073333333333332,11.01,11.06,7.006666666666668,8.02,0.0,0.02,0.02,0.02,0.06,0.04,0.06,0.06,0.04,0.02,0.04,0.04,0.02,0.04,0.02,0.0,0.04,0.1,0.06,0.04,0.02,0.0,0.0,0.02,0.02,0.06,0.02,0.02,0.06,0.04
8.705,11.02,9.77,13.88,30.0,5.4,6.243333333333332,9.04,10.72,30.0,10.835,5.9849999999999985,7.73,9.83,9.605,10.7,30.0,12.94,10.256666666666666,4.953333333333333,5.855,30.0,10.92,11.18,6.965,6.876666666666668,6.69,10.4,8.553333333333333,6.47,0.04,0.02,0.02,0.02,0.0,0.08,0.06,0.02,0.04,0.0,0.04,0.08,0.02,0.04,0.04,0.02,0.0,0.02,0.06,0.06,0.04,0.0,0.02,0.02,0.04,0.06,0.02,0.02,0.06,0.04
30.0,13.34,13.36,6.76,1.231666666666667,2.14,5.82,7.59,7.41,10.91,12.17,8.99,5.7666666666666675,3.983333333333333,5.5,7.755,10.8,30.0,3.93,5.830000000000001,5.725,7.85,9.62,11.605,10.61,12.69,30.0,14.31,10.49,8.723333333333334,0.0,0.02,0.02,0.02,0.12,0.08,0.04,0.02,0.02,0.02,0.02,0.02,0.06,0.06,0.04,0.04,0.02,0.0,0.06,0.06,0.04,0.02,0.02,0.04,0.02,0.02,0.0,0.02,0.02,0.06
6.68,8.055,8.83,9.92,8.735,10.14,30.0,10.375,11.32,5.73,3.94,7.335,30.0,8.040000000000001,9.32,30.0,8.44,8.063333333333333,8.805,30.0,8.9,10.14,9.82,5.965,6.900000000000001,6.265,30.0,10.65,7.715,6.903333333333332,0.06,0.04,0.04,0.04,0.04,0.04,0.0,0.04,0.02,0.02,0.08,0.04,0.0,0.04,0.02,0.0,0.02,0.06,0.04,0.0,0.04,0.04,0.02,0.04,0.06,0.04,0.0,0.02,0.04,0.06
6.62,7.92,9.18,10.67,30.0,7.696666666666666,10.233333333333334,9.15,6.3500000000000005,5.786666666666666,30.0,9.32,8.576666666666668,9.48,7.5950000000000015,5.3875,8.015,8.004999999999999,30.0,30.0,10.08,11.293333333333335,11.24,7.805,30.0,9.065,10.31,10.685,7.4,3.545,0.04,0.04,0.02,0.02,0.0,0.06,0.06,0.02,0.04,0.06,0.0,0.02,0.06,0.02,0.04,0.08,0.04,0.04,0.0,0.0,0.02,0.06,0.02,0.04,0.0,0.04,0.02,0.04,0.02,0.08
11.79,9.045,9.445,10.24,7.2,9.145,30.0,9.235,9.165,7.675000000000002,4.2925,4.013333333333333,7.1099999999999985,0.76,2.8075,6.64,7.94,6.65,8.98,9.785,8.49,6.505,10.24,30.0,14.09,13.9,10.28,11.91,12.93,30.0,0.02,0.04,0.04,0.02,0.04,0.04,0.0,0.04,0.04,0.04,0.08,0.06,0.04,0.04,0.08,0.02,0.02,0.04,0.02,0.04,0.06,0.04,0.04,0.0,0.02,0.02,0.02,0.02,0.02,0.0
9.28,5.594999999999999,3.34,6.603333333333333,8.84,30.0,10.63,30.0,10.805,0.695,1.1666666666666667,5.086666666666667,30.0,30.0,8.89,10.08,7.535,7.56,9.86,7.25,7.85,8.91,12.54,12.81,10.87,10.87,10.39,9.67,9.49,8.950000000000003,0.02,0.08,0.08,0.06,0.02,0.0,0.02,0.0,0.04,0.08,0.06,0.06,0.0,0.0,0.04,0.02,0.04,0.04,0.02,0.02,0.04,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.04,0.06
12.11,10.06,11.47,1.56,3.6966666666666663,5.34,5.61,9.19,10.345,30.0,11.59,8.155000000000001,9.035,9.35,30.0,8.0,8.1,5.78,7.4,8.934999999999997,7.865,4.286666666666666,7.1549999999999985,8.24,10.08,6.289999999999999,5.81,7.0150000000000015,30.0,11.47,0.02,0.02,0.02,0.1,0.06,0.04,0.02,0.02,0.04,0.0,0.02,0.04,0.04,0.04,0.0,0.02,0.04,0.02,0.04,0.04,0.04,0.06,0.04,0.02,0.02,0.06,0.06,0.04,0.0,0.02
8.125,5.1066666666666665,7.82,4.85,7.67,30.0,11.85,11.42,8.76,9.7,11.325,11.22,10.565,13.36,13.23,8.695,8.756666666666666,9.95,12.45,11.24,9.32,8.8,10.98,12.95,11.61,1.54,1.0575,4.6,5.76,30.0,0.04,0.06,0.02,0.02,0.04,0.0,0.02,0.04,0.02,0.02,0.04,0.02,0.04,0.02,0.02,0.04,0.06,0.04,0.02,0.02,0.02,0.04,0.02,0.04,0.02,0.1,0.08,0.04,0.04,0.0
0.42,2.46,6.0150000000000015,10.75,30.0,12.03,30.0,11.34,10.94,11.18,8.353333333333332,8.594999999999999,11.05,9.655,6.956666666666668,9.14,11.73,12.39,11.49,9.6,10.17,8.245000000000001,10.26,6.23,9.43,9.99,11.365,6.51,7.4,8.4,0.08,0.04,0.04,0.02,0.0,0.02,0.0,0.02,0.04,0.02,0.06,0.04,0.02,0.04,0.06,0.02,0.02,0.02,0.02,0.02,0.04,0.04,0.04,0.08,0.04,0.02,0.04,0.04,0.04,0.02
6.8133333333333335,2.826,5.16,8.76,30.0,10.35,9.61,8.625,8.186666666666667,9.9,13.78,30.0,30.0,10.665,10.68,0.475,1.6275,3.6,30.0,9.76,6.4700000000000015,6.605,7.805,9.72,13.51,13.19,11.11,5.2675,4.375,7.28,0.06,0.1,0.04,0.02,0.0,0.02,0.02,0.04,0.06,0.02,0.02,0.0,0.0,0.04,0.04,0.04,0.08,0.04,0.0,0.02,0.04,0.04,0.04,0.02,0.02,0.02,0.02,0.08,0.04,0.02
13.35,7.1099999999999985,8.405000000000001,10.11,1.11,0.39,1.75,2.543333333333333,1.3333333333333333,5.29,30.0,5.94,0.32,4.0200000000000005,4.595,6.5,30.0,10.24,8.865,9.92,30.0,30.0,30.0,12.06,10.665,8.77,7.496666666666667,8.52,30.0,30.0,0.02,0.04,0.04,0.02,0.04,0.12,0.04,0.06,0.06,0.04,0.0,0.02,0.1,0.06,0.04,0.04,0.0,0.02,0.04,0.02,0.0,0.0,0.0,0.02,0.04,0.04,0.06,0.02,0.0,0.0
10.45,11.08,11.755,12.43,11.57,30.0,5.305,30.0,11.055,1.3674999999999995,3.21,4.906666666666666,30.0,8.86,30.0,2.37,5.083333333333333,6.29,5.963333333333334,8.325,8.54,9.59,5.8475,6.97,10.15,11.74,13.32,10.29,11.62,11.66,0.04,0.04,0.04,0.02,0.04,0.0,0.04,0.0,0.04,0.08,0.04,0.06,0.0,0.02,0.0,0.08,0.06,0.02,0.06,0.04,0.02,0.02,0.08,0.02,0.02,0.02,0.02,0.02,0.04,0.02
5.455,8.335,30.0,10.9,9.71,4.42,7.2349999999999985,7.616666666666667,6.44,30.0,4.763333333333333,7.1,11.98,30.0,10.06,10.87,30.0,10.92,10.53,8.126666666666667,6.145,9.25,30.0,30.0,8.719999999999999,30.0,9.864999999999998,3.85,3.4475,4.255,0.04,0.04,0.0,0.02,0.06,0.06,0.04,0.06,0.06,0.0,0.06,0.02,0.02,0.0,0.02,0.02,0.0,0.02,0.02,0.06,0.04,0.02,0.0,0.0,0.06,0.0,0.04,0.06,0.08,0.08
11.92,11.65,12.53,11.51,8.46,5.195,7.02,6.723333333333334,7.6,9.51,2.2133333333333334,3.66,6.25,2.075,4.675000000000002,5.09,30.0,10.04,10.16,30.0,9.11,9.59,8.370000000000001,4.135,1.2580000000000002,4.145,5.865,7.82,30.0,30.0,0.02,0.02,0.02,0.02,0.04,0.04,0.04,0.06,0.02,0.04,0.06,0.04,0.02,0.08,0.04,0.06,0.0,0.02,0.02,0.0,0.02,0.04,0.04,0.04,0.1,0.04,0.04,0.02,0.0,0.0
12.84,12.87,13.34,9.31,9.345,30.0,10.86,11.19,30.0,5.253333333333333,4.3133333333333335,9.12,9.5,7.905,4.745,7.54,2.96,4.05,5.28,9.62,6.94,2.335,5.01,8.39,9.14,12.02,8.355,10.54,11.62,9.8,0.02,0.02,0.02,0.06,0.04,0.0,0.04,0.02,0.0,0.06,0.06,0.02,0.02,0.04,0.08,0.04,0.04,0.06,0.04,0.02,0.02,0.08,0.02,0.02,0.02,0.02,0.04,0.02,0.02,0.04
9.825,30.0,6.73,7.78,30.0,12.65,10.69,10.855,10.83,11.865,11.08,10.145,10.13,6.94,8.343333333333334,9.41,12.02,9.445,10.24,10.68,11.16,7.026666666666666,4.5600000000000005,6.066666666666667,7.91,9.895,9.88,13.12,8.43,8.344999999999999,0.04,0.0,0.06,0.06,0.0,0.02,0.02,0.04,0.02,0.04,0.02,0.04,0.04,0.02,0.06,0.02,0.02,0.04,0.02,0.02,0.02,0.06,0.08,0.06,0.04,0.04,0.02,0.02,0.02,0.04
30.0,10.28,9.55,9.78,10.75,5.010000000000002,7.3900000000000015,9.87,30.0,2.906,5.2700000000000005,7.27,30.0,11.31,0.665,0.6071428571428571,3.603333333333333,30.0,7.335,8.41,10.23,30.0,11.555,11.04,11.92,9.49,9.735,7.616666666666667,8.435,30.0,0.0,0.02,0.04,0.02,0.02,0.06,0.04,0.04,0.0,0.1,0.04,0.02,0.0,0.02,0.04,0.14,0.06,0.0,0.04,0.02,0.04,0.0,0.04,0.02,0.02,0.02,0.04,0.06,0.04,0.0
9.78,10.41,30.0,12.28,12.645,11.085,12.01,7.605,8.015,12.07,12.69,30.0,9.79,8.64,5.7225,6.78,7.6,9.36,10.47,10.275,10.8,11.95,11.58,11.345,10.99,12.115,13.5,12.5,5.843333333333334,7.715,0.04,0.02,0.0,0.02,0.04,0.04,0.02,0.04,0.04,0.02,0.04,0.0,0.04,0.06,0.08,0.06,0.04,0.02,0.02,0.04,0.02,0.04,0.02,0.04,0.02,0.04,0.02,0.02,0.06,0.04
2.32,0.53,3.765,7.71,30.0,6.8500000000000005,7.45,9.46,4.03,5.823333333333332,5.415,7.42,9.76,30.0,14.32,9.14,9.13,12.58,9.97,11.35,11.75,30.0,9.195,4.6925,5.423333333333333,30.0,10.2,10.645,11.61,11.04,0.12,0.1,0.04,0.02,0.0,0.06,0.02,0.02,0.02,0.06,0.04,0.02,0.04,0.0,0.02,0.04,0.02,0.02,0.02,0.02,0.02,0.0,0.04,0.08,0.06,0.0,0.02,0.04,0.02,0.02
9.225,30.0,11.34,13.42,8.905,5.989999999999998,9.195,10.465,7.45,6.883333333333333,7.405,30.0,8.26,30.0,10.1,12.56,30.0,10.59,11.23,9.22,6.28,6.2,7.24,9.07,10.62,9.435,8.780000000000001,3.245,5.21,8.13,0.04,0.0,0.02,0.02,0.04,0.06,0.04,0.04,0.04,0.06,0.04,0.0,0.02,0.0,0.04,0.02,0.0,0.04,0.02,0.04,0.04,0.06,0.02,0.06,0.02,0.04,0.04,0.08,0.04,0.02
9.575,7.489999999999998,6.490000000000001,6.44,7.01,3.8525,6.29,6.27,30.0,11.29,11.87,8.835,4.06,6.456666666666668,7.8,1.355,2.755,7.01,30.0,9.03,30.0,8.84,8.57,8.155,12.95,12.68,11.24,11.8,10.6,30.0,0.04,0.06,0.06,0.02,0.04,0.08,0.04,0.02,0.0,0.02,0.02,0.04,0.06,0.06,0.02,0.08,0.04,0.02,0.0,0.04,0.0,0.04,0.04,0.04,0.02,0.02,0.04,0.02,0.02,0.0
12.03,10.4,10.28,6.276666666666666,8.35,30.0,10.49,11.94,30.0,30.0,0.25999999999999995,0.7879999999999999,3.816666666666667,6.465,9.37,30.0,9.61,11.16,10.91,30.0,10.925,8.47,7.115,6.83,9.75,30.0,5.873333333333334,6.68,30.0,11.26,0.02,0.04,0.04,0.06,0.04,0.0,0.02,0.02,0.0,0.0,0.14,0.1,0.06,0.04,0.02,0.0,0.04,0.02,0.02,0.0,0.04,0.04,0.04,0.04,0.04,0.0,0.06,0.04,0.0,0.02
9.77,8.92,6.6549999999999985,9.37,12.09,9.21,6.026666666666667,8.07,5.77,4.34,7.095,9.97,8.33,9.55,9.52,11.42,30.0,7.9,10.25,11.395,12.12,6.3900000000000015,8.55,8.33,8.415,7.45,7.58,5.01,7.205,11.26,0.02,0.02,0.04,0.04,0.02,0.02,0.06,0.04,0.04,0.08,0.04,0.02,0.02,0.02,0.04,0.04,0.0,0.02,0.02,0.04,0.02,0.04,0.02,0.04,0.04,0.04,0.04,0.06,0.04,0.02
