speed_0,speed_1,speed_2,speed_3,speed_4,speed_5,speed_6,speed_7,speed_8,speed_9,speed_10,speed_11,speed_12,speed_13,speed_14,speed_15,speed_16,speed_17,speed_18,speed_19,speed_20,speed_21,speed_22,speed_23,speed_24,speed_25,speed_26,speed_27,speed_28,speed_29,density_0,density_1,density_2,density_3,density_4,density_5,density_6,density_7,density_8,density_9,density_10,density_11,density_12,density_13,density_14,density_15,density_16,density_17,density_18,density_19,density_20,density_21,density_22,density_23,density_24,density_25,density_26,density_27,density_28,density_29
3.8575,5.336666666666667,5.83,6.35,9.0,4.949999999999998,5.825,11.03,10.36,6.9,6.59,7.54,5.8675,4.385,1.1974999999999998,2.3600000000000003,4.72,7.9,6.26,8.455,0.20666666666666667,0.772,3.8,7.6,7.44,9.68,7.463333333333334,6.13,3.6466666666666665,3.145,0.08,0.06,0.04,0.04,0.04,0.06,0.04,0.02,0.02,0.02,0.06,0.02,0.08,0.08,0.08,0.08,0.04,0.02,0.02,0.04,0.06,0.1,0.02,0.02,0.02,0.02,0.06,0.06,0.06,0.04
6.635,9.4,7.7,6.099999999999999,7.780000000000001,6.125,6.68,4.53,0.7739999999999999,3.7775,2.305,3.02,5.7650000000000015,30.0,12.4,30.0,5.7666666666666675,0.09,2.306666666666666,4.89,3.8666666666666663,3.2466666666666666,5.84,7.67,8.96,9.57,30.0,11.58,10.83,4.316666666666666,0.04,0.02,0.02,0.06,0.06,0.04,0.06,0.06,0.1,0.08,0.08,0.04,0.04,0.0,0.02,0.0,0.06,0.16,0.06,0.02,0.06,0.06,0.04,0.04,0.04,0.02,0.0,0.02,0.04,0.06
0.06999999999999999,1.07,4.83,1.2166666666666666,2.703333333333333,4.453333333333333,3.6,4.585,5.72,30.0,9.54,3.27,5.075,6.74,5.080000000000001,5.5950000000000015,7.1400000000000015,6.93,8.69,6.21,7.466666666666666,5.079999999999999,6.6400000000000015,7.055,11.4,8.24,5.074999999999998,5.585,6.8,9.91,0.06,0.06,0.04,0.12,0.06,0.06,0.04,0.08,0.02,0.0,0.02,0.04,0.04,0.02,0.06,0.04,0.06,0.04,0.02,0.08,0.06,0.06,0.06,0.04,0.02,0.02,0.08,0.04,0.04,0.02
30.0,3.896666666666667,4.116666666666667,7.51,7.32,11.29,1.5300000000000002,2.9766666666666666,5.95,5.62,4.6066666666666665,6.775,8.21,4.624,7.105,7.9,8.66,8.77,30.0,10.59,7.2,5.763333333333333,5.366666666666667,6.1400000000000015,7.12,9.17,1.923333333333333,2.675,3.91,6.38,0.0,0.06,0.06,0.02,0.02,0.02,0.08,0.06,0.02,0.06,0.06,0.04,0.02,0.1,0.04,0.04,0.02,0.04,0.0,0.02,0.08,0.06,0.06,0.04,0.04,0.04,0.12,0.08,0.04,0.06
9.88,1.406,3.575,8.21,7.960000000000001,7.32,1.09,1.6549999999999998,5.44,5.92,8.78,4.760000000000002,1.6333333333333335,3.6166666666666663,5.92,8.62,8.973333333333334,9.69,30.0,4.02,5.77,6.963333333333334,7.806666666666667,8.68,8.025,7.775,9.42,9.64,9.06,10.1,0.02,0.1,0.04,0.02,0.04,0.02,0.14,0.08,0.04,0.02,0.02,0.06,0.12,0.06,0.02,0.04,0.06,0.02,0.0,0.06,0.04,0.06,0.06,0.04,0.04,0.04,0.06,0.04,0.02,0.02
3.2566666666666677,2.5875,4.17,2.7266666666666666,5.800000000000002,7.975,5.785,6.96,3.2375,5.57,8.11,7.816666666666667,7.93,2.5566666666666658,2.855,5.573333333333332,8.5,30.0,13.27,30.0,10.489999999999998,10.04,8.17,7.63,8.42,3.6075,4.49,7.85,0.0,0.5233333333333333,0.06,0.08,0.04,0.06,0.04,0.04,0.08,0.02,0.08,0.04,0.02,0.06,0.02,0.12,0.04,0.06,0.02,0.0,0.02,0.0,0.04,0.02,0.06,0.04,0.04,0.08,0.02,0.04,0.04,0.12
30.0,7.81,12.17,9.68,11.67,11.25,7.82,7.753333333333333,7.153333333333332,4.905,4.1099999999999985,7.876666666666668,8.41,9.72,5.866666666666667,6.675,7.0600000000000005,0.14714285714285716,1.5975,5.005000000000001,4.8933333333333335,4.473333333333334,5.6850000000000005,4.99,5.633333333333333,6.47,1.9425,5.74,6.88,10.38,0.0,0.06,0.02,0.02,0.02,0.02,0.06,0.06,0.06,0.08,0.06,0.06,0.02,0.02,0.06,0.04,0.04,0.14,0.08,0.04,0.06,0.06,0.04,0.04,0.06,0.02,0.08,0.02,0.02,0.04
4.17,30.0,11.92,8.685,3.964,3.7725,6.49,5.986666666666667,7.505,7.6549999999999985,8.86,9.84,5.710000000000001,9.05,30.0,11.79,8.915,10.32,11.28,10.58,6.87,4.136,3.72,5.58,7.9700000000000015,5.466666666666666,7.72,2.272,1.032,5.04,0.04,0.0,0.02,0.04,0.1,0.08,0.04,0.06,0.04,0.04,0.04,0.02,0.06,0.02,0.0,0.04,0.04,0.02,0.04,0.02,0.06,0.1,0.08,0.04,0.04,0.06,0.02,0.1,0.1,0.04
2.81,6.05,9.56,8.934999999999997,2.87,1.8125,1.95,7.295,10.04,11.19,10.26,8.97,6.409999999999998,5.369999999999999,8.21,9.9,10.14,5.545,4.128,3.0475000000000003,6.333333333333332,30.0,8.68,5.8933333333333335,5.869999999999999,0.4266666666666667,1.94,3.85,1.7266666666666666,3.93,0.08,0.02,0.02,0.04,0.06,0.08,0.02,0.04,0.02,0.02,0.02,0.02,0.08,0.04,0.02,0.04,0.02,0.04,0.1,0.08,0.06,0.0,0.04,0.06,0.04,0.12,0.08,0.04,0.06,0.04
7.27,6.42,9.58,10.175,30.0,11.89,8.325,7.635,4.675000000000002,1.6525,3.9266666666666667,5.62,7.2,1.805,2.27,5.76,0.5642857142857144,3.26,5.11,5.26,30.0,9.86,10.605,1.885,1.7719999999999998,3.293333333333333,3.76,1.8575,6.135,30.0,0.04,0.04,0.02,0.04,0.0,0.02,0.04,0.04,0.08,0.08,0.06,0.02,0.02,0.08,0.06,0.02,0.14,0.06,0.02,0.02,0.0,0.02,0.04,0.12,0.1,0.06,0.04,0.08,0.04,0.0
6.975,4.83,8.2,8.63,7.103333333333333,8.215,1.505,2.273333333333333,5.33,4.32,0.6475,1.9775,2.155,6.43,7.31,7.95,6.79,8.22,9.655,8.155000000000001,8.86,5.41,6.045,6.1066666666666665,7.77,7.205,6.695,2.546,2.06,4.65,0.04,0.06,0.02,0.02,0.06,0.04,0.08,0.06,0.02,0.04,0.08,0.08,0.04,0.04,0.04,0.02,0.02,0.02,0.04,0.04,0.04,0.06,0.04,0.06,0.04,0.04,0.04,0.1,0.08,0.04
1.972,2.4333333333333336,5.005,2.92,1.185,4.88,6.16,4.2,8.39,5.65,6.026666666666667,7.915,30.0,1.4366666666666663,3.9,1.686,2.6933333333333334,5.775,30.0,8.71,7.89,30.0,4.865,2.8225,4.616666666666666,6.0150000000000015,8.96,7.086666666666666,7.32,30.0,0.1,0.06,0.04,0.04,0.08,0.04,0.04,0.06,0.02,0.02,0.06,0.04,0.0,0.12,0.04,0.1,0.06,0.04,0.0,0.04,0.02,0.0,0.08,0.08,0.06,0.04,0.04,0.06,0.02,0.0
2.4,0.696,4.06,5.615,7.324999999999998,1.1983333333333333,3.6,4.945,6.36,5.56,3.526666666666667,6.42,9.18,7.525,6.153333333333332,6.5166666666666675,30.0,10.07,7.055,5.93,7.87,8.850000000000003,6.010000000000002,7.255000000000001,2.6025,4.75,8.06,30.0,6.7666666666666675,6.69,0.06,0.1,0.04,0.04,0.04,0.12,0.04,0.04,0.02,0.06,0.06,0.02,0.04,0.04,0.06,0.06,0.0,0.02,0.04,0.06,0.04,0.04,0.06,0.04,0.08,0.06,0.02,0.0,0.06,0.04
5.926666666666668,30.0,9.12,5.295,4.59,2.056666666666666,5.165,7.49,6.35,0.2983333333333333,2.236666666666667,4.3,4.77,5.805,7.4849999999999985,7.82,5.73,5.25,9.8,9.44,2.52,1.79,5.625,1.3075,1.042,5.73,6.34,4.525,2.544,4.32,0.06,0.0,0.02,0.04,0.06,0.06,0.04,0.04,0.02,0.12,0.06,0.02,0.04,0.04,0.04,0.04,0.06,0.04,0.02,0.02,0.06,0.06,0.04,0.08,0.1,0.02,0.04,0.04,0.1,0.02
5.11,10.5,11.35,7.19,3.14,1.4866666666666666,4.7375,30.0,5.9,3.055,1.0950000000000002,4.785,5.806666666666667,7.07,1.092,4.885,5.4833333333333325,8.66,30.0,10.41,30.0,1.085,1.204,3.3666666666666667,5.74,6.73,6.225,30.0,5.1425,4.61,0.04,0.02,0.02,0.04,0.08,0.06,0.08,0.0,0.06,0.08,0.08,0.04,0.06,0.02,0.1,0.04,0.06,0.02,0.0,0.04,0.0,0.04,0.1,0.06,0.02,0.04,0.04,0.0,0.08,0.08
0.8216666666666667,2.3275,2.73,3.805,4.98,5.58,10.94,30.0,6.15,6.676666666666668,7.365,7.545,8.2,30.0,8.865,9.36,9.41,11.44,10.5,6.936666666666667,6.81,9.11,9.32,7.78,2.015,1.6200000000000003,4.696666666666666,30.0,6.116666666666667,1.4780000000000002,0.12,0.08,0.06,0.04,0.06,0.04,0.02,0.0,0.06,0.06,0.04,0.04,0.02,0.0,0.04,0.04,0.02,0.04,0.02,0.06,0.04,0.04,0.04,0.02,0.08,0.1,0.06,0.0,0.06,0.1
5.473333333333334,7.025,9.51,30.0,5.43,0.22428571428571428,0.93,4.526666666666666,6.78,5.3133333333333335,7.3,7.93,9.32,9.72,4.3025,6.3100000000000005,8.19,0.0,0.11333333333333333,3.2525,3.84,4.04,8.91,6.28,7.623333333333334,7.166666666666668,30.0,9.25,9.56,9.57,0.06,0.04,0.04,0.0,0.06,0.14,0.08,0.06,0.02,0.06,0.04,0.04,0.02,0.02,0.08,0.04,0.04,0.04,0.12,0.08,0.04,0.02,0.02,0.02,0.06,0.06,0.0,0.04,0.02,0.04
4.57,7.445,6.513333333333333,7.56,10.6,3.536666666666666,3.1266666666666665,1.7560000000000002,4.195,2.3675,1.6225,3.466666666666667,6.61,9.02,30.0,2.43,4.343333333333334,4.96,4.066666666666666,5.865,4.655,8.73,8.99,1.0366666666666666,2.3766666666666665,4.235,30.0,9.12,7.303333333333334,8.08,0.04,0.04,0.06,0.02,0.02,0.06,0.06,0.1,0.04,0.08,0.08,0.06,0.02,0.02,0.0,0.06,0.06,0.06,0.06,0.04,0.04,0.02,0.02,0.12,0.06,0.04,0.0,0.02,0.06,0.04
6.996666666666667,7.323333333333332,3.436666666666666,1.9525,3.2275,30.0,7.065,5.8566666666666665,1.37,2.5575,3.2775,5.37,7.62,6.3100000000000005,9.75,10.11,6.286666666666666,3.358,4.3,6.56,30.0,1.902,5.39,6.04,1.3375,4.04,7.02,9.2,30.0,11.44,0.06,0.06,0.06,0.08,0.08,0.0,0.04,0.06,0.1,0.08,0.08,0.02,0.02,0.04,0.02,0.02,0.06,0.1,0.04,0.02,0.0,0.1,0.04,0.04,0.08,0.04,0.02,0.02,0.0,0.02
6.68,1.6366666666666665,0.51,1.86,5.995,8.29,30.0,4.715,5.63,9.885,11.48,11.82,6.176666666666668,2.108,4.043333333333334,7.095,8.315,8.46,9.155,9.33,9.4,5.8925,7.163333333333332,6.625,8.065,9.855,7.526666666666667,7.846666666666668,2.7924999999999995,3.9225,0.02,0.06,0.12,0.02,0.04,0.02,0.0,0.04,0.04,0.04,0.02,0.02,0.06,0.1,0.06,0.04,0.04,0.02,0.04,0.02,0.04,0.08,0.06,0.04,0.04,0.04,0.06,0.06,0.08,0.08
4.74,3.1675,7.175000000000002,8.32,7.333333333333332,7.61,10.63,10.54,5.6066666666666665,4.285,4.7700000000000005,6.45,2.2,2.74,5.75,7.24,1.59,4.51,7.155,3.31,3.51,30.0,6.923333333333333,7.73,8.225,7.206666666666668,1.194,0.23428571428571426,2.3266666666666667,7.63,0.02,0.08,0.04,0.02,0.06,0.02,0.02,0.02,0.06,0.04,0.06,0.02,0.1,0.02,0.02,0.02,0.08,0.04,0.04,0.08,0.02,0.0,0.06,0.04,0.04,0.06,0.1,0.14,0.06,0.02
7.475,1.5025,3.1366666666666667,1.26,4.803333333333334,5.335,30.0,4.8133333333333335,5.695,8.05,6.763333333333333,8.27,7.2349999999999985,5.286666666666667,0.1557142857142857,2.393333333333333,6.16,7.445,8.92,6.074999999999998,9.74,6.613333333333332,6.67,8.355,6.135,5.825,30.0,2.233333333333334,3.07,6.64,0.04,0.08,0.06,0.08,0.06,0.04,0.0,0.06,0.04,0.02,0.06,0.02,0.04,0.06,0.14,0.06,0.02,0.04,0.02,0.04,0.02,0.06,0.02,0.04,0.04,0.08,0.0,0.12,0.02,0.02
6.849999999999999,9.14,11.3,3.24,1.58,5.4,6.295,9.53,2.543333333333333,1.01,3.1,6.7266666666666675,8.97,10.01,4.772499999999999,6.605,6.72,6.12,2.37,6.32,8.71,8.25,0.718,2.3725,3.925,7.81,7.1099999999999985,10.2,30.0,11.61,0.06,0.02,0.02,0.04,0.08,0.06,0.04,0.02,0.06,0.12,0.02,0.06,0.02,0.02,0.08,0.04,0.06,0.06,0.1,0.02,0.02,0.04,0.1,0.08,0.04,0.02,0.06,0.02,0.0,0.02
10.28,5.69,7.41,8.43,6.245,4.145,5.699999999999998,1.088,0.7275,4.25,6.255,7.74,5.994999999999999,7.0,6.72,1.66,4.61,7.335,0.6425,2.4175,5.73,7.2,8.21,8.87,1.01,1.52,6.365,9.24,8.379999999999999,9.72,0.02,0.04,0.04,0.02,0.08,0.08,0.06,0.1,0.08,0.04,0.04,0.02,0.04,0.04,0.04,0.1,0.02,0.04,0.08,0.08,0.02,0.02,0.04,0.02,0.08,0.04,0.04,0.02,0.04,0.02
30.0,8.37,6.946666666666666,6.97,7.456666666666668,6.2825000000000015,4.523333333333333,30.0,8.035,10.28,30.0,2.4425,4.5,6.83,5.97,6.456666666666668,5.755000000000001,6.33,2.895,1.36,4.03,6.09,30.0,5.2,6.843333333333334,0.965,3.846666666666666,5.195,0.5133333333333333,2.66,0.0,0.02,0.06,0.04,0.06,0.08,0.06,0.0,0.04,0.02,0.0,0.08,0.04,0.04,0.06,0.06,0.04,0.02,0.08,0.1,0.04,0.04,0.0,0.06,0.06,0.04,0.06,0.04,0.12,0.04
7.24,30.0,9.77,8.323333333333332,7.07,5.503333333333333,7.84,7.3900000000000015,8.629999999999999,4.336666666666667,5.326666666666667,7.16,9.83,2.515,3.4333333333333336,4.41,3.112,30.0,7.97,5.5074999999999985,6.54,6.123333333333334,5.6066666666666665,8.486666666666666,7.28,30.0,5.6625,4.159999999999998,3.168,5.075,0.04,0.0,0.02,0.06,0.04,0.06,0.02,0.06,0.04,0.06,0.06,0.04,0.02,0.08,0.06,0.02,0.1,0.0,0.04,0.08,0.02,0.06,0.06,0.06,0.02,0.0,0.08,0.06,0.1,0.04
5.835000000000001,9.0,5.43,6.203333333333332,30.0,30.0,6.863333333333332,7.543333333333334,8.125,4.193333333333333,2.318,5.345,0.10666666666666667,1.4475,4.9849999999999985,0.3075,4.1066666666666665,6.69,8.45,3.0575,3.335,5.326666666666666,8.16,8.370000000000001,30.0,11.489999999999998,10.08,8.52,2.532,6.02,0.04,0.02,0.06,0.06,0.0,0.0,0.06,0.06,0.04,0.06,0.1,0.04,0.06,0.08,0.04,0.08,0.06,0.02,0.04,0.08,0.04,0.06,0.02,0.04,0.0,0.04,0.04,0.04,0.1,0.02
2.7539999999999996,0.7939999999999999,4.51,5.57,0.6716666666666667,4.98,8.5,7.22,5.9875,6.85,5.539999999999999,5.663333333333332,6.446666666666666,7.85,5.686666666666667,6.6400000000000015,8.280000000000001,30.0,10.07,5.045,8.43,11.3,11.96,8.71,3.318,5.08,6.995,8.76,8.184999999999999,9.365,0.1,0.1,0.04,0.06,0.12,0.04,0.02,0.02,0.08,0.02,0.06,0.06,0.06,0.04,0.06,0.04,0.04,0.0,0.02,0.04,0.02,0.02,0.04,0.02,0.1,0.04,0.04,0.02,0.04,0.04
4.51,8.66,9.37,30.0,0.6028571428571429,3.293333333333333,4.9700000000000015,6.83,7.37,8.46,4.755000000000001,4.013333333333334,5.77,8.39,9.09,4.25,5.26,7.73,9.64,10.76,6.456666666666668,3.94,7.824999999999998,6.086666666666666,6.44,6.48,1.5983333333333334,3.595,5.66,4.42,0.04,0.02,0.04,0.0,0.14,0.06,0.04,0.04,0.02,0.02,0.08,0.06,0.02,0.04,0.02,0.1,0.04,0.02,0.04,0.02,0.06,0.06,0.04,0.06,0.06,0.02,0.12,0.04,0.04,0.04
7.32,2.93,4.753333333333334,8.1,30.0,8.45,3.28,2.73,8.575,9.67,6.96,0.4228571428571429,3.105,6.76,7.74,4.915,7.746666666666667,3.34,4.053333333333334,5.816666666666666,4.47,5.07,6.909999999999998,10.26,30.0,9.08,1.5649999999999995,1.7875,5.69,9.11,0.04,0.06,0.06,0.02,0.0,0.02,0.02,0.06,0.04,0.02,0.04,0.14,0.04,0.04,0.02,0.04,0.06,0.06,0.06,0.06,0.04,0.08,0.06,0.02,0.0,0.06,0.12,0.08,0.02,0.02
30.0,7.796666666666668,4.2225,5.463333333333334,7.77,8.88,8.37,0.725,1.1940000000000002,4.69,7.03,9.29,4.93,0.99,3.09,6.06,4.645,1.4780000000000002,4.92,5.57,1.1766666666666667,2.15,5.9350000000000005,2.47,4.68,6.07,6.333333333333332,6.8450000000000015,6.7650000000000015,8.8,0.0,0.06,0.08,0.06,0.04,0.02,0.02,0.04,0.1,0.02,0.02,0.04,0.04,0.14,0.04,0.02,0.04,0.1,0.02,0.02,0.12,0.02,0.04,0.1,0.02,0.02,0.06,0.04,0.04,0.02
5.2,9.28,8.97,30.0,8.86,30.0,11.77,8.465,9.436666666666667,9.66,5.923333333333333,0.8833333333333333,2.7466666666666666,3.843333333333333,5.5233333333333325,7.485,8.155000000000001,10.26,8.056666666666667,7.86,8.34,8.126666666666667,5.125,6.913333333333334,3.66,2.9533333333333336,6.93,6.17,0.16833333333333333,2.7566666666666664,0.02,0.02,0.04,0.0,0.04,0.0,0.02,0.04,0.06,0.04,0.06,0.12,0.06,0.06,0.06,0.04,0.04,0.02,0.06,0.04,0.02,0.06,0.04,0.06,0.06,0.06,0.06,0.02,0.12,0.06
6.61,8.465,7.58,10.19,10.83,7.295,2.88,6.62,5.32,8.87,9.03,8.61,0.0075,2.03,0.485,2.89,5.116666666666666,6.74,8.265,8.69,7.566666666666666,9.54,1.5319999999999998,1.8,4.51,30.0,6.903333333333332,7.135,0.9420000000000001,3.005,0.02,0.04,0.02,0.02,0.02,0.04,0.1,0.02,0.04,0.02,0.04,0.04,0.08,0.06,0.08,0.06,0.06,0.02,0.04,0.02,0.06,0.02,0.1,0.1,0.04,0.0,0.06,0.04,0.1,0.04
6.34,2.248,2.556666666666666,4.083333333333333,2.645,0.9533333333333336,4.325,1.5,3.73,5.244999999999999,6.653333333333332,3.09,5.8,6.28,6.995,6.96,4.566666666666666,6.5,30.0,10.25,1.211666666666667,6.09,7.08,7.515,6.945,7.935,5.6,7.13,11.05,8.645,0.02,0.1,0.06,0.06,0.04,0.12,0.04,0.08,0.04,0.04,0.06,0.06,0.02,0.06,0.04,0.02,0.06,0.04,0.0,0.02,0.12,0.02,0.04,0.04,0.04,0.04,0.04,0.02,0.02,0.04
3.5500000000000003,4.1075,8.54,2.896666666666667,4.18,4.79,7.14,5.826666666666667,3.4933333333333336,1.7579999999999998,4.305,4.586666666666667,4.4675,4.68,5.34,8.19,9.51,8.28,7.835,11.54,11.25,6.22,0.6566666666666667,3.43,4.903333333333333,6.26,30.0,30.0,11.61,7.0600000000000005,0.08,0.08,0.02,0.06,0.06,0.04,0.02,0.06,0.06,0.1,0.04,0.06,0.08,0.04,0.02,0.02,0.04,0.04,0.04,0.02,0.02,0.08,0.12,0.06,0.06,0.02,0.0,0.0,0.02,0.04
5.905,5.11,7.165,2.615,4.265,7.5950000000000015,2.4766666666666666,4.275,7.29,9.63,5.383333333333334,5.26,5.583333333333332,3.4433333333333334,5.465,7.935,9.66,9.01,7.645,8.105,3.93,1.765,4.09,7.555,30.0,30.0,8.436666666666667,10.035,2.745,3.713333333333333,0.04,0.06,0.04,0.08,0.04,0.04,0.06,0.08,0.02,0.02,0.06,0.04,0.06,0.06,0.04,0.04,0.02,0.04,0.04,0.04,0.08,0.08,0.04,0.04,0.0,0.0,0.06,0.04,0.08,0.06
