speed_0,speed_1,speed_2,speed_3,speed_4,speed_5,speed_6,speed_7,speed_8,speed_9,speed_10,speed_11,speed_12,speed_13,speed_14,speed_15,speed_16,speed_17,speed_18,speed_19,speed_20,speed_21,speed_22,speed_23,speed_24,speed_25,speed_26,speed_27,speed_28,speed_29,density_0,density_1,density_2,density_3,density_4,density_5,density_6,density_7,density_8,density_9,density_10,density_11,density_12,density_13,density_14,density_15,density_16,density_17,density_18,density_19,density_20,density_21,density_22,density_23,density_24,density_25,density_26,density_27,density_28,density_29
5.815,7.38,5.8,6.26,8.17,9.725,12.09,12.79,30.0,10.08,6.09,1.828,4.75,7.88,30.0,4.713333333333333,5.823333333333332,1.1733333333333331,5.3900000000000015,5.1925,4.99,5.57,3.84,5.745,9.52,10.285,7.135,8.76,0.852,1.01,0.04,0.02,0.02,0.08,0.02,0.04,0.02,0.02,0.0,0.04,0.02,0.1,0.06,0.02,0.0,0.06,0.06,0.06,0.04,0.08,0.02,0.06,0.08,0.04,0.02,0.04,0.04,0.04,0.1,0.06
6.27,4.46,4.64,8.95,5.7700000000000005,8.995000000000003,30.0,2.11,2.282,4.84,2.95,3.5866666666666664,8.66,3.106666666666667,2.216666666666667,5.16,6.52,30.0,3.39,5.76,9.0,7.13,6.44,5.843333333333333,6.04,9.01,7.0,7.44,10.33,6.210000000000001,0.02,0.08,0.06,0.02,0.06,0.04,0.0,0.04,0.1,0.02,0.08,0.06,0.02,0.06,0.06,0.02,0.04,0.0,0.08,0.02,0.02,0.06,0.04,0.06,0.04,0.02,0.06,0.04,0.02,0.06
6.84,7.42,8.59,7.330000000000001,3.4599999999999995,6.316666666666667,6.86,3.44,2.7920000000000003,3.73,5.506666666666668,5.18,0.905,2.615,30.0,7.7,9.01,30.0,7.18,6.49,30.0,10.09,6.336666666666668,7.28,11.605,9.25,7.04,1.6925,4.62,5.05,0.02,0.04,0.02,0.06,0.06,0.06,0.04,0.02,0.1,0.04,0.06,0.02,0.12,0.08,0.0,0.02,0.02,0.0,0.04,0.04,0.0,0.04,0.06,0.02,0.04,0.02,0.06,0.08,0.06,0.06
9.78,11.03,8.02,7.545,7.41,6.58,6.445,8.24,8.87,10.47,3.766666666666667,4.7650000000000015,30.0,8.84,7.43,7.5,8.59,7.595,4.206666666666666,6.4766666666666675,7.03,6.88,6.815,5.566666666666666,0.25,0.934,3.606666666666667,4.9366666666666665,9.83,30.0,0.02,0.02,0.04,0.04,0.06,0.02,0.04,0.04,0.04,0.02,0.06,0.08,0.0,0.02,0.06,0.04,0.02,0.04,0.06,0.06,0.04,0.04,0.04,0.06,0.1,0.1,0.06,0.06,0.02,0.0
4.735,7.15,8.39,5.7333333333333325,0.37166666666666665,2.25,4.7200000000000015,7.23,2.655,1.015,30.0,7.5,8.98,7.13,8.36,8.309999999999999,10.98,7.855,0.6157142857142857,4.075,30.0,7.8900000000000015,7.8599999999999985,7.165,8.585,9.64,10.51,8.91,7.6324999999999985,4.1175,0.04,0.06,0.02,0.06,0.12,0.04,0.04,0.02,0.04,0.08,0.0,0.02,0.04,0.04,0.02,0.04,0.02,0.04,0.14,0.04,0.0,0.04,0.04,0.04,0.04,0.02,0.02,0.02,0.08,0.08
8.195,8.99,8.015,10.85,8.92,9.99,8.955,9.68,0.05625,1.58,6.11,7.05,9.065,6.595,8.08,9.96,10.6,11.45,11.01,5.19,4.465,4.38,8.07,8.976666666666668,4.285,1.47,2.943333333333333,1.778,2.73,6.125,0.04,0.02,0.04,0.02,0.04,0.02,0.04,0.02,0.16,0.1,0.02,0.02,0.04,0.04,0.02,0.02,0.02,0.04,0.02,0.04,0.08,0.02,0.02,0.06,0.04,0.08,0.06,0.1,0.02,0.04
3.67,6.06,8.5,8.43,4.3875,1.092,4.8100000000000005,6.77,7.86,2.97,5.7349999999999985,6.833333333333332,6.33,6.3966666666666665,8.15,9.42,9.04,6.41,5.116666666666666,6.75,7.47,30.0,8.615,6.81,9.465,30.0,11.84,9.8,3.672,1.6960000000000002,0.06,0.02,0.02,0.02,0.08,0.1,0.04,0.02,0.02,0.1,0.04,0.06,0.04,0.06,0.02,0.02,0.04,0.06,0.06,0.04,0.02,0.0,0.04,0.02,0.04,0.0,0.02,0.04,0.1,0.1
30.0,5.4833333333333325,7.745,9.66,9.51,0.882,4.66,9.15,30.0,1.7699999999999998,3.28,6.005,7.33,7.44,10.34,30.0,5.637499999999998,6.503333333333333,7.78,6.065,5.2125,7.205,8.16,1.8,4.86,6.77,5.74,5.9350000000000005,6.04,7.9,0.0,0.06,0.04,0.02,0.02,0.1,0.04,0.02,0.0,0.12,0.04,0.04,0.04,0.06,0.02,0.0,0.08,0.06,0.04,0.04,0.08,0.04,0.02,0.1,0.04,0.04,0.02,0.04,0.04,0.04
30.0,9.545,30.0,8.32,5.459999999999999,7.285,10.13,9.27,7.913333333333332,9.05,9.69,4.01,1.1440000000000001,5.965,6.65,5.83,30.0,7.1400000000000015,8.95,4.333333333333333,7.074999999999998,2.785,3.475,0.7875,2.0933333333333333,4.946666666666666,1.76,3.69,8.37,8.175,0.0,0.04,0.0,0.04,0.08,0.04,0.02,0.02,0.06,0.02,0.02,0.1,0.1,0.04,0.02,0.02,0.0,0.04,0.04,0.06,0.04,0.08,0.04,0.08,0.06,0.06,0.06,0.06,0.02,0.04
7.893333333333333,4.26,1.6933333333333334,2.1625,4.69,30.0,8.690000000000001,9.86,8.695,4.665,3.3160000000000003,4.375,8.06,10.47,7.6549999999999985,7.293333333333332,8.98,10.87,10.93,10.8,5.833333333333332,7.19,7.55,0.6980000000000001,4.8133333333333335,7.785,5.67,8.08,7.82,10.055,0.06,0.04,0.12,0.08,0.04,0.0,0.04,0.02,0.04,0.04,0.1,0.04,0.04,0.02,0.04,0.06,0.02,0.02,0.04,0.02,0.06,0.04,0.02,0.1,0.06,0.04,0.02,0.02,0.02,0.04
30.0,9.273333333333332,3.98,7.79,6.65,3.8725,4.076666666666667,8.63,8.45,4.075,6.19,6.24,4.9675,7.539999999999999,7.316666666666666,6.96,8.305,7.945,8.87,6.73,1.65,2.5175,3.845,30.0,30.0,8.61,6.914999999999999,3.92,7.035,30.0,0.0,0.06,0.08,0.02,0.04,0.08,0.06,0.02,0.04,0.08,0.06,0.02,0.08,0.06,0.06,0.04,0.04,0.04,0.02,0.02,0.08,0.08,0.04,0.0,0.0,0.04,0.04,0.06,0.04,0.0
2.103333333333333,3.313333333333334,5.79,7.275,7.675,30.0,7.215,2.8875,0.4716666666666667,4.744999999999999,5.673333333333333,5.38,1.7,4.14,6.335,7.985,7.79,30.0,13.4,30.0,9.155,6.703333333333332,7.59,10.35,11.46,9.11,9.68,7.45,2.2680000000000002,3.26,0.06,0.06,0.02,0.04,0.04,0.0,0.04,0.08,0.12,0.04,0.06,0.04,0.04,0.06,0.04,0.04,0.04,0.0,0.02,0.0,0.04,0.06,0.04,0.02,0.02,0.06,0.04,0.04,0.1,0.04
30.0,8.1,9.485,10.26,8.905,4.84,6.245,7.41,6.596666666666668,7.855,9.9,30.0,9.495,5.5025,4.63,7.5,8.27,8.045,9.15,3.74,0.2225,4.725,5.4049999999999985,6.43,0.9483333333333333,2.4133333333333336,5.445,7.050000000000002,30.0,9.385000000000002,0.0,0.02,0.04,0.04,0.04,0.08,0.04,0.04,0.06,0.04,0.04,0.0,0.04,0.08,0.06,0.02,0.04,0.04,0.04,0.04,0.08,0.04,0.04,0.04,0.12,0.06,0.04,0.04,0.0,0.04
9.2,0.1875,2.97,5.145,5.955,5.723333333333333,6.88,6.65,6.236666666666667,7.866666666666667,6.315,6.949999999999998,6.8900000000000015,7.36,9.19,3.645,3.045,4.195,3.0625,6.47,7.43,7.26,30.0,9.52,7.125,7.47,6.223333333333334,9.22,8.95,8.105,0.04,0.08,0.04,0.04,0.04,0.06,0.02,0.04,0.06,0.06,0.04,0.06,0.04,0.02,0.02,0.08,0.04,0.04,0.08,0.04,0.04,0.02,0.0,0.04,0.04,0.06,0.06,0.02,0.04,0.04
4.62,7.27,7.52,4.895,7.24,3.94,5.213333333333334,7.05,30.0,7.22,5.095,6.4,5.325,3.12,0.4214285714285714,2.665,5.01,6.026666666666666,6.455,6.36,30.0,9.37,7.8900000000000015,10.04,9.6,7.965,11.77,30.0,9.95,6.3,0.06,0.04,0.02,0.08,0.04,0.08,0.06,0.02,0.0,0.02,0.08,0.04,0.08,0.06,0.14,0.04,0.02,0.06,0.04,0.02,0.0,0.04,0.06,0.02,0.02,0.04,0.02,0.0,0.04,0.06
8.280000000000001,5.5575,4.875,5.03,0.6916666666666668,4.06,7.82,9.17,9.47,3.8475,4.565,7.2200000000000015,8.66,30.0,8.125,6.75,7.775,6.173333333333333,30.0,10.61,30.0,10.25,9.153333333333334,10.6,5.915,4.2325,7.96,4.086,5.6099999999999985,30.0,0.04,0.08,0.04,0.08,0.12,0.06,0.02,0.02,0.02,0.08,0.04,0.04,0.02,0.0,0.04,0.04,0.04,0.06,0.0,0.02,0.0,0.02,0.06,0.04,0.04,0.08,0.04,0.1,0.06,0.0
6.09,2.665,7.37,7.94,10.96,6.326666666666667,6.35,7.42,4.9875,6.42,8.165,8.635,1.1,2.6133333333333333,4.395,8.57,9.11,4.323333333333333,3.7833333333333337,0.8019999999999999,2.075,1.2766666666666666,4.916666666666667,8.57,30.0,10.91,30.0,30.0,13.05,10.3,0.04,0.08,0.04,0.02,0.02,0.06,0.04,0.04,0.08,0.04,0.04,0.04,0.08,0.06,0.04,0.02,0.02,0.06,0.06,0.1,0.08,0.06,0.06,0.02,0.0,0.04,0.0,0.0,0.02,0.04
30.0,30.0,2.435,2.9650000000000003,3.44,7.84,8.95,9.84,13.1,11.53,30.0,9.185,8.146666666666668,9.76,4.9674999999999985,0.9866666666666668,1.0979999999999999,3.37,6.55,7.36,30.0,10.07,9.35,10.73,8.283333333333333,7.88,5.1324999999999985,0.595,3.523333333333333,6.18,0.0,0.0,0.08,0.08,0.02,0.02,0.04,0.02,0.02,0.02,0.0,0.04,0.06,0.02,0.08,0.12,0.1,0.06,0.02,0.02,0.0,0.02,0.04,0.02,0.06,0.04,0.08,0.12,0.06,0.04
11.24,1.5066666666666668,0.15142857142857144,1.49,4.92,5.53,4.54,8.41,11.94,30.0,4.796666666666667,2.9566666666666666,1.3525,2.3775,30.0,7.385,8.265,7.6,8.469999999999999,9.61,8.605,7.85,10.095,9.94,10.905,11.79,11.36,9.19,8.76,11.96,0.04,0.06,0.14,0.06,0.04,0.06,0.04,0.04,0.02,0.0,0.06,0.06,0.08,0.08,0.0,0.04,0.04,0.02,0.04,0.02,0.04,0.04,0.04,0.02,0.04,0.02,0.04,0.04,0.06,0.02
5.8900000000000015,7.175,7.65,6.89,10.26,11.19,1.548,0.5866666666666667,4.1,5.63,8.32,10.73,30.0,9.41,2.2275,4.55,6.01,7.3533333333333335,8.08,8.42,6.6,0.416,4.695,6.005,9.91,9.46,6.38,2.64,2.5033333333333334,5.105,0.04,0.04,0.04,0.02,0.02,0.02,0.1,0.12,0.02,0.04,0.02,0.02,0.0,0.02,0.08,0.06,0.04,0.06,0.04,0.02,0.02,0.1,0.04,0.04,0.02,0.04,0.02,0.1,0.06,0.04
9.665,4.62,3.203333333333333,3.983333333333333,6.24,11.39,30.0,2.98,3.92,6.16,8.57,9.36,30.0,8.82,6.89,0.2883333333333333,2.4425,5.44,6.675000000000002,7.3,10.4,0.005,1.6933333333333334,1.855,1.975,3.353333333333333,5.6850000000000005,4.046666666666667,6.605,7.31,0.04,0.04,0.06,0.06,0.04,0.02,0.0,0.04,0.08,0.04,0.02,0.02,0.0,0.04,0.06,0.12,0.08,0.02,0.04,0.02,0.02,0.04,0.06,0.08,0.04,0.06,0.04,0.06,0.04,0.02
7.62,9.655,1.8925,1.3250000000000002,4.223333333333334,6.94,7.54,7.93,10.38,9.18,6.776666666666666,9.045,3.1725,1.03,4.395,4.71,5.33,30.0,4.895,2.2225,1.2520000000000002,2.27,5.165,5.74,8.13,8.05,8.535,9.1,30.0,4.763333333333333,0.02,0.04,0.08,0.08,0.06,0.02,0.02,0.02,0.02,0.02,0.06,0.04,0.08,0.12,0.04,0.02,0.02,0.0,0.04,0.08,0.1,0.06,0.04,0.04,0.02,0.04,0.04,0.02,0.0,0.06
8.325,6.94,8.19,9.45,7.915,9.22,5.263999999999999,5.046666666666667,8.765,9.07,0.9420000000000001,2.45,5.98,6.2650000000000015,5.626666666666666,8.42,30.0,30.0,30.0,8.515,7.84,3.7225,4.363333333333333,5.2799999999999985,5.436666666666667,3.6666666666666665,5.826666666666667,8.9,7.3066666666666675,7.585,0.04,0.06,0.02,0.02,0.04,0.02,0.1,0.06,0.04,0.02,0.1,0.08,0.02,0.04,0.06,0.02,0.0,0.0,0.0,0.04,0.04,0.08,0.06,0.04,0.06,0.06,0.06,0.02,0.06,0.04
2.9325,6.0299999999999985,8.24,8.55,10.405,11.52,5.845,6.173333333333333,6.663333333333334,7.6,1.7699999999999998,2.635,2.0825,4.095,5.8500000000000005,30.0,4.943333333333333,2.7275,30.0,5.29,7.71,8.38,2.536666666666666,3.77,4.7225,7.45,30.0,11.28,8.58,7.595,0.08,0.04,0.02,0.04,0.04,0.02,0.04,0.06,0.06,0.04,0.06,0.04,0.08,0.08,0.06,0.0,0.06,0.08,0.0,0.04,0.04,0.02,0.06,0.04,0.08,0.02,0.0,0.02,0.04,0.04
4.03,8.89,30.0,30.0,8.15,7.433333333333334,6.2666666666666675,6.866666666666667,30.0,7.636666666666668,5.556666666666667,7.715,8.765,9.37,8.225,9.61,8.98,6.24,8.99,1.495,1.5266666666666666,6.4,9.17,9.85,3.4066666666666663,2.0966666666666667,5.373333333333334,7.17,8.68,3.9475,0.06,0.04,0.0,0.0,0.04,0.06,0.06,0.06,0.0,0.06,0.06,0.04,0.04,0.02,0.04,0.06,0.02,0.04,0.02,0.12,0.06,0.04,0.02,0.02,0.06,0.06,0.06,0.04,0.02,0.08
3.393333333333333,4.98,5.6866666666666665,7.73,7.85,11.02,30.0,4.11,4.78,7.800000000000002,9.06,7.2650000000000015,1.265,0.634,2.24,6.34,7.73,7.92,30.0,5.306666666666667,1.6,3.76,6.585000000000001,7.815,8.286666666666667,7.83,10.14,11.16,9.59,0.8233333333333333,0.06,0.04,0.06,0.02,0.02,0.02,0.0,0.06,0.06,0.04,0.02,0.04,0.08,0.1,0.04,0.04,0.04,0.02,0.0,0.06,0.1,0.04,0.04,0.04,0.06,0.02,0.02,0.02,0.02,0.12
4.625,7.815,30.0,4.665,2.58,5.19,5.755,6.7,4.766666666666667,3.8425,5.135,7.52,30.0,11.2,7.785,7.95,9.005,8.93,8.5,1.83,3.985,30.0,9.14,8.215,6.039999999999999,5.81,4.3566666666666665,8.11,6.23,1.2775,0.04,0.04,0.0,0.04,0.08,0.06,0.04,0.02,0.06,0.08,0.04,0.04,0.0,0.02,0.04,0.06,0.04,0.02,0.06,0.1,0.04,0.0,0.04,0.04,0.06,0.06,0.06,0.02,0.02,0.08
5.99,8.32,5.343333333333334,0.13142857142857142,2.973333333333333,4.8,8.92,8.86,4.23,3.775,7.38,9.87,7.58,5.276666666666666,6.875,9.575,8.3,9.4,5.98,5.496666666666666,7.6549999999999985,4.3125,6.366666666666667,30.0,30.0,5.4,7.36,9.92,7.64,5.386666666666668,0.04,0.02,0.06,0.14,0.06,0.04,0.02,0.04,0.04,0.04,0.04,0.02,0.04,0.06,0.04,0.04,0.02,0.04,0.04,0.06,0.04,0.08,0.06,0.0,0.0,0.02,0.04,0.04,0.06,0.06
2.3775,4.535,5.9049999999999985,7.3599999999999985,30.0,10.6,9.655,11.87,11.59,12.12,9.72,6.44,10.9,5.283333333333333,1.26,3.6833333333333336,4.193333333333333,5.27,3.7566666666666655,0.6416666666666666,2.67,5.73,5.5299999999999985,5.795,6.16,10.525,12.0,7.2,3.835,2.522,0.08,0.04,0.04,0.04,0.0,0.02,0.04,0.02,0.02,0.02,0.02,0.06,0.02,0.06,0.08,0.06,0.06,0.02,0.06,0.12,0.04,0.02,0.04,0.04,0.02,0.04,0.02,0.02,0.08,0.1
6.789999999999999,6.9849999999999985,9.03,9.135,2.99,2.58,5.64,6.5950000000000015,7.51,7.66,7.586666666666666,9.83,9.0,7.0075,8.84,10.48,12.27,11.62,30.0,30.0,12.78,8.913333333333334,0.56,2.2775,4.76,6.59,5.45,8.92,2.56,3.4175,0.06,0.04,0.02,0.04,0.1,0.06,0.04,0.04,0.02,0.06,0.06,0.02,0.02,0.08,0.02,0.02,0.02,0.04,0.0,0.0,0.02,0.06,0.12,0.08,0.04,0.02,0.04,0.02,0.06,0.08
5.1850000000000005,7.54,30.0,11.69,6.713333333333334,6.796666666666668,9.08,9.03,9.48,7.195,5.003333333333333,8.42,7.68,8.61,9.22,2.322,3.91,2.7875,3.9,7.729999999999999,7.8,9.515,5.37,5.413333333333334,5.824999999999998,6.615,6.3500000000000005,5.593333333333334,5.92,4.26,0.04,0.02,0.0,0.02,0.06,0.06,0.02,0.02,0.02,0.04,0.06,0.04,0.02,0.04,0.04,0.1,0.06,0.08,0.04,0.04,0.02,0.04,0.04,0.06,0.04,0.04,0.06,0.06,0.04,0.08
9.85,11.58,11.43,3.61,2.3725,2.6925,4.45,5.1,6.65,5.83,4.946666666666666,7.45,9.17,9.535,7.460000000000001,4.67,0.62,0.2833333333333333,3.89,4.4350000000000005,6.8,6.4849999999999985,7.99,8.735,9.195,9.58,9.81,30.0,3.8,6.376666666666666,0.02,0.02,0.02,0.04,0.08,0.08,0.06,0.02,0.02,0.04,0.06,0.02,0.02,0.04,0.06,0.02,0.12,0.12,0.04,0.04,0.02,0.04,0.04,0.04,0.04,0.04,0.02,0.0,0.06,0.06
5.63,30.0,9.92,8.39,9.235,6.055,5.683333333333334,4.293333333333333,8.235,7.33,9.12,2.62,0.8966666666666666,4.78,5.3275000000000015,8.91,30.0,11.39,9.96,11.16,10.355,2.8339999999999996,0.06125,2.645,4.585,5.7,30.0,11.2,2.095,3.88,0.02,0.0,0.02,0.02,0.04,0.04,0.06,0.06,0.04,0.02,0.04,0.06,0.12,0.04,0.08,0.02,0.0,0.02,0.02,0.02,0.04,0.1,0.16,0.08,0.04,0.02,0.0,0.02,0.04,0.06
30.0,30.0,30.0,11.98,10.316666666666665,9.745,8.063333333333333,5.48,9.57,10.66,10.87,30.0,8.79,1.0116666666666665,1.2833333333333332,3.64,4.3566666666666665,1.122,2.6333333333333333,4.275,8.92,10.09,11.69,4.025,3.736666666666667,5.343333333333333,2.494,4.445,7.01,9.545,0.0,0.0,0.0,0.04,0.06,0.04,0.06,0.04,0.04,0.04,0.02,0.0,0.04,0.12,0.06,0.06,0.06,0.1,0.06,0.04,0.02,0.02,0.02,0.04,0.06,0.06,0.1,0.04,0.02,0.04
4.869999999999999,0.48,5.073333333333333,6.195,8.405000000000001,30.0,7.5566666666666675,7.55,9.28,4.463333333333334,2.655,5.155,7.445,30.0,4.503333333333333,2.9466666666666668,30.0,0.7150000000000001,1.905,3.55,4.875,6.79,2.3600000000000003,30.0,10.04,30.0,8.765,0.085,1.294,4.44,0.04,0.06,0.06,0.04,0.04,0.0,0.06,0.02,0.02,0.06,0.08,0.04,0.04,0.0,0.06,0.06,0.0,0.08,0.08,0.04,0.04,0.04,0.04,0.0,0.04,0.0,0.04,0.08,0.1,0.04
9.13,5.68,6.82,6.236666666666667,7.865,10.575,4.406666666666666,0.985,4.405,7.52,11.21,9.75,8.965,9.13,8.01,8.44,1.3866666666666667,0.502,3.725,6.525,9.72,8.98,30.0,8.98,10.625,6.83,1.1416666666666666,4.57,5.79,9.56,0.02,0.08,0.02,0.06,0.04,0.04,0.06,0.08,0.04,0.02,0.02,0.02,0.04,0.06,0.04,0.02,0.12,0.1,0.04,0.04,0.02,0.02,0.0,0.02,0.04,0.04,0.12,0.02,0.02,0.04
7.92,10.545,7.56,9.23,9.36,11.735,12.15,8.334999999999999,4.8966666666666665,7.37,6.793333333333334,7.1,7.56,6.386666666666668,6.7349999999999985,10.54,8.755,3.5025,4.6,10.86,10.73,8.86,7.555,1.903333333333333,1.245,3.95,6.445,30.0,10.3,7.253333333333333,0.02,0.04,0.02,0.04,0.04,0.04,0.02,0.04,0.06,0.04,0.06,0.04,0.06,0.06,0.04,0.02,0.04,0.08,0.04,0.02,0.02,0.04,0.04,0.12,0.08,0.06,0.04,0.0,0.02,0.06
2.79,6.58,5.865,6.76,10.5,12.13,10.61,7.0233333333333325,3.3739999999999997,5.9049999999999985,1.2633333333333334,1.7866666666666664,5.69,5.72,7.76,9.78,8.986666666666666,11.62,30.0,8.216666666666667,6.12,2.936666666666667,6.745,6.396666666666667,6.919999999999999,30.0,12.77,12.96,7.130000000000001,1.2899999999999998,0.08,0.02,0.04,0.04,0.02,0.02,0.04,0.06,0.1,0.04,0.12,0.06,0.02,0.02,0.02,0.02,0.06,0.02,0.0,0.06,0.04,0.06,0.04,0.06,0.06,0.0,0.02,0.02,0.04,0.1
8.66,10.42,30.0,9.94,10.835,8.703333333333333,9.16,12.13,30.0,10.06,7.4025,8.205,4.09,1.7579999999999998,6.58,7.25,7.1549999999999985,9.345,30.0,1.6849999999999998,1.8166666666666664,5.11,5.363333333333333,0.5616666666666666,3.57,5.29,7.99,7.57,4.266,5.295,0.02,0.04,0.0,0.04,0.04,0.06,0.04,0.02,0.0,0.02,0.08,0.04,0.06,0.1,0.02,0.02,0.04,0.04,0.0,0.12,0.06,0.02,0.06,0.12,0.04,0.02,0.02,0.02,0.1,0.04
